AFG;1st Afghan Flotilla
AFG;2nd Afghan Flotilla
AFG;3rd Afghan Flotilla
AFG;4th Afghan Flotilla
AFG;5th Afghan Flotilla
AFG;6th Afghan Flotilla
AFG;7th Afghan Flotilla
AFG;8th Afghan Flotilla
AFG;9th Afghan Flotilla
AFG;10th Afghan Flotilla
AFG;11th Afghan Flotilla
AFG;12th Afghan Flotilla
AFG;13th Afghan Flotilla
AFG;14th Afghan Flotilla
AFG;15th Afghan Flotilla
AFG;16th Afghan Flotilla
AFG;17th Afghan Flotilla
AFG;18th Afghan Flotilla
AFG;19th Afghan Flotilla
AFG;20th Afghan Flotilla
AFG;21st Afghan Flotilla
AFG;22nd Afghan Flotilla
AFG;23rd Afghan Flotilla
AFG;24th Afghan Flotilla
AFG;25th Afghan Flotilla
AFG;26th Afghan Flotilla
AFG;27th Afghan Flotilla
AFG;28th Afghan Flotilla
AFG;29th Afghan Flotilla
AFG;30th Afghan Flotilla
AFG;31st Afghan Flotilla
AFG;32nd Afghan Flotilla
AFG;33rd Afghan Flotilla
AFG;34th Afghan Flotilla
AFG;35th Afghan Flotilla
AFG;36th Afghan Flotilla
AFG;37th Afghan Flotilla
AFG;38th Afghan Flotilla
AFG;39th Afghan Flotilla
AFG;40th Afghan Flotilla
AFG;41st Afghan Flotilla
AFG;42nd Afghan Flotilla
AFG;43rd Afghan Flotilla
AFG;44th Afghan Flotilla
AFG;45th Afghan Flotilla
AFG;46th Afghan Flotilla
AFG;47th Afghan Flotilla
AFG;48th Afghan Flotilla
AFG;49th Afghan Flotilla
AFG;50th Afghan Flotilla
ALB;1. Flota Shqipëtare
ALB;2. Flota Shqipëtare
ALB;3. Flota Shqipëtare
ALB;4. Flota Shqipëtare
ALB;5. Flota Shqipëtare
ALB;6. Flota Shqipëtare
ALB;7. Flota Shqipëtare
ALB;8. Flota Shqipëtare
ALB;9. Flota Shqipëtare
ALB;10. Flota Shqipëtare
ALB;11. Flota Shqipëtare
ALB;12. Flota Shqipëtare
ALB;13. Flota Shqipëtare
ALB;14. Flota Shqipëtare
ALB;15. Flota Shqipëtare
ALB;16. Flota Shqipëtare
ALB;17. Flota Shqipëtare
ALB;18. Flota Shqipëtare
ALB;19. Flota Shqipëtare
ALB;20. Flota Shqipëtare
ALB;21. Flota Shqipëtare
ALB;22. Flota Shqipëtare
ALB;23. Flota Shqipëtare
ALB;24. Flota Shqipëtare
ALB;25. Flota Shqipëtare
ALB;26. Flota Shqipëtare
ALB;27. Flota Shqipëtare
ALB;28. Flota Shqipëtare
ALB;29. Flota Shqipëtare
ALB;30. Flota Shqipëtare
ALB;31. Flota Shqipëtare
ALB;32. Flota Shqipëtare
ALB;33. Flota Shqipëtare
ALB;34. Flota Shqipëtare
ALB;35. Flota Shqipëtare
ALB;36. Flota Shqipëtare
ALB;37. Flota Shqipëtare
ALB;38. Flota Shqipëtare
ALB;39. Flota Shqipëtare
ALB;40. Flota Shqipëtare
ALB;41. Flota Shqipëtare
ALB;42. Flota Shqipëtare
ALB;43. Flota Shqipëtare
ALB;44. Flota Shqipëtare
ALB;45. Flota Shqipëtare
ALB;46. Flota Shqipëtare
ALB;47. Flota Shqipëtare
ALB;48. Flota Shqipëtare
ALB;49. Flota Shqipëtare
ALB;50. Flota Shqipëtare
ALG;1. Flotilla al-Jaza'ir
ALG;2. Flotilla al-Jaza'ir
ALG;3. Flotilla al-Jaza'ir
ALG;4. Flotilla al-Jaza'ir
ALG;5. Flotilla al-Jaza'ir
ALG;6. Flotilla al-Jaza'ir
ALG;7. Flotilla al-Jaza'ir
ALG;8. Flotilla al-Jaza'ir
ALG;9. Flotilla al-Jaza'ir
ALG;10. Flotilla al-Jaza'ir
ALG;11. Flotilla al-Jaza'ir
ALG;12. Flotilla al-Jaza'ir
ALG;13. Flotilla al-Jaza'ir
ALG;14. Flotilla al-Jaza'ir
ALG;15. Flotilla al-Jaza'ir
ALG;16. Flotilla al-Jaza'ir
ALG;17. Flotilla al-Jaza'ir
ALG;18. Flotilla al-Jaza'ir
ALG;19. Flotilla al-Jaza'ir
ALG;20. Flotilla al-Jaza'ir
ALG;21. Flotilla al-Jaza'ir
ALG;22. Flotilla al-Jaza'ir
ALG;23. Flotilla al-Jaza'ir
ALG;24. Flotilla al-Jaza'ir
ALG;25. Flotilla al-Jaza'ir
ALG;26. Flotilla al-Jaza'ir
ALG;27. Flotilla al-Jaza'ir
ALG;28. Flotilla al-Jaza'ir
ALG;29. Flotilla al-Jaza'ir
ALG;30. Flotilla al-Jaza'ir
ALG;31. Flotilla al-Jaza'ir
ALG;32. Flotilla al-Jaza'ir
ALG;33. Flotilla al-Jaza'ir
ALG;34. Flotilla al-Jaza'ir
ALG;35. Flotilla al-Jaza'ir
ALG;36. Flotilla al-Jaza'ir
ALG;37. Flotilla al-Jaza'ir
ALG;38. Flotilla al-Jaza'ir
ALG;39. Flotilla al-Jaza'ir
ALG;40. Flotilla al-Jaza'ir
ALG;41. Flotilla al-Jaza'ir
ALG;42. Flotilla al-Jaza'ir
ALG;43. Flotilla al-Jaza'ir
ALG;44. Flotilla al-Jaza'ir
ALG;45. Flotilla al-Jaza'ir
ALG;46. Flotilla al-Jaza'ir
ALG;47. Flotilla al-Jaza'ir
ALG;48. Flotilla al-Jaza'ir
ALG;49. Flotilla al-Jaza'ir
ALG;50. Flotilla al-Jaza'ir
ANG;1o Flotilha do Angola
ANG;2o Flotilha do Angola
ANG;3o Flotilha do Angola
ANG;4o Flotilha do Angola
ANG;5o Flotilha do Angola
ANG;6o Flotilha do Angola
ANG;7o Flotilha do Angola
ANG;8o Flotilha do Angola
ANG;9o Flotilha do Angola
ANG;10o Flotilha do Angola
ANG;11o Flotilha do Angola
ANG;12o Flotilha do Angola
ANG;13o Flotilha do Angola
ANG;14o Flotilha do Angola
ANG;15o Flotilha do Angola
ANG;16o Flotilha do Angola
ANG;17o Flotilha do Angola
ANG;18o Flotilha do Angola
ANG;19o Flotilha do Angola
ANG;20o Flotilha do Angola
ANG;21o Flotilha do Angola
ANG;22o Flotilha do Angola
ANG;23o Flotilha do Angola
ANG;24o Flotilha do Angola
ANG;25o Flotilha do Angola
ANG;26o Flotilha do Angola
ANG;27o Flotilha do Angola
ANG;28o Flotilha do Angola
ANG;29o Flotilha do Angola
ANG;30o Flotilha do Angola
ANG;31o Flotilha do Angola
ANG;32o Flotilha do Angola
ANG;33o Flotilha do Angola
ANG;34o Flotilha do Angola
ANG;35o Flotilha do Angola
ANG;36o Flotilha do Angola
ANG;37o Flotilha do Angola
ANG;38o Flotilha do Angola
ANG;39o Flotilha do Angola
ANG;40o Flotilha do Angola
ANG;41o Flotilha do Angola
ANG;42o Flotilha do Angola
ANG;43o Flotilha do Angola
ANG;44o Flotilha do Angola
ANG;45o Flotilha do Angola
ANG;46o Flotilha do Angola
ANG;47o Flotilha do Angola
ANG;48o Flotilha do Angola
ANG;49o Flotilha do Angola
ANG;50o Flotilha do Angola
ARA;1. Flotilla al-'Arabiyyah
ARA;2. Flotilla al-'Arabiyyah
ARA;3. Flotilla al-'Arabiyyah
ARA;4. Flotilla al-'Arabiyyah
ARA;5. Flotilla al-'Arabiyyah
ARA;6. Flotilla al-'Arabiyyah
ARA;7. Flotilla al-'Arabiyyah
ARA;8. Flotilla al-'Arabiyyah
ARA;9. Flotilla al-'Arabiyyah
ARA;10. Flotilla al-'Arabiyyah
ARA;11. Flotilla al-'Arabiyyah
ARA;12. Flotilla al-'Arabiyyah
ARA;13. Flotilla al-'Arabiyyah
ARA;14. Flotilla al-'Arabiyyah
ARA;15. Flotilla al-'Arabiyyah
ARA;16. Flotilla al-'Arabiyyah
ARA;17. Flotilla al-'Arabiyyah
ARA;18. Flotilla al-'Arabiyyah
ARA;19. Flotilla al-'Arabiyyah
ARA;20. Flotilla al-'Arabiyyah
ARA;21. Flotilla al-'Arabiyyah
ARA;22. Flotilla al-'Arabiyyah
ARA;23. Flotilla al-'Arabiyyah
ARA;24. Flotilla al-'Arabiyyah
ARA;25. Flotilla al-'Arabiyyah
ARA;26. Flotilla al-'Arabiyyah
ARA;27. Flotilla al-'Arabiyyah
ARA;28. Flotilla al-'Arabiyyah
ARA;29. Flotilla al-'Arabiyyah
ARA;30. Flotilla al-'Arabiyyah
ARA;31. Flotilla al-'Arabiyyah
ARA;32. Flotilla al-'Arabiyyah
ARA;33. Flotilla al-'Arabiyyah
ARA;34. Flotilla al-'Arabiyyah
ARA;35. Flotilla al-'Arabiyyah
ARA;36. Flotilla al-'Arabiyyah
ARA;37. Flotilla al-'Arabiyyah
ARA;38. Flotilla al-'Arabiyyah
ARA;39. Flotilla al-'Arabiyyah
ARA;40. Flotilla al-'Arabiyyah
ARA;41. Flotilla al-'Arabiyyah
ARA;42. Flotilla al-'Arabiyyah
ARA;43. Flotilla al-'Arabiyyah
ARA;44. Flotilla al-'Arabiyyah
ARA;45. Flotilla al-'Arabiyyah
ARA;46. Flotilla al-'Arabiyyah
ARA;47. Flotilla al-'Arabiyyah
ARA;48. Flotilla al-'Arabiyyah
ARA;49. Flotilla al-'Arabiyyah
ARA;50. Flotilla al-'Arabiyyah
ARG;1a Escuadra argentina
ARG;2a Escuadra argentina
ARG;3a Escuadra argentina
ARG;4a Escuadra argentina
ARG;5a Escuadra argentina
ARG;6a Escuadra argentina
ARG;7a Escuadra argentina
ARG;8a Escuadra argentina
ARG;9a Escuadra argentina
ARG;10a Escuadra argentina
ARG;11a Escuadra argentina
ARG;12a Escuadra argentina
ARG;13a Escuadra argentina
ARG;14a Escuadra argentina
ARG;15a Escuadra argentina
ARG;16a Escuadra argentina
ARG;17a Escuadra argentina
ARG;18a Escuadra argentina
ARG;19a Escuadra argentina
ARG;20a Escuadra argentina
ARG;21a Escuadra argentina
ARG;22a Escuadra argentina
ARG;23a Escuadra argentina
ARG;24a Escuadra argentina
ARG;25a Escuadra argentina
ARG;26a Escuadra argentina
ARG;27a Escuadra argentina
ARG;28a Escuadra argentina
ARG;29a Escuadra argentina
ARG;30a Escuadra argentina
ARG;31a Escuadra argentina
ARG;32a Escuadra argentina
ARG;33a Escuadra argentina
ARG;34a Escuadra argentina
ARG;35a Escuadra argentina
ARG;36a Escuadra argentina
ARG;37a Escuadra argentina
ARG;38a Escuadra argentina
ARG;39a Escuadra argentina
ARG;40a Escuadra argentina
ARG;41a Escuadra argentina
ARG;42a Escuadra argentina
ARG;43a Escuadra argentina
ARG;44a Escuadra argentina
ARG;45a Escuadra argentina
ARG;46a Escuadra argentina
ARG;47a Escuadra argentina
ARG;48a Escuadra argentina
ARG;49a Escuadra argentina
ARG;50a Escuadra argentina
ARM;1-ya hayastani flotiliya
ARM;2-ya hayastani flotiliya
ARM;3-ya hayastani flotiliya
ARM;4-ya hayastani flotiliya
ARM;5-ya hayastani flotiliya
ARM;6-ya hayastani flotiliya
ARM;7-ya hayastani flotiliya
ARM;8-ya hayastani flotiliya
ARM;9-ya hayastani flotiliya
ARM;10-ya hayastani flotiliya
ARM;11-ya hayastani flotiliya
ARM;12-ya hayastani flotiliya
ARM;13-ya hayastani flotiliya
ARM;14-ya hayastani flotiliya
ARM;15-ya hayastani flotiliya
ARM;16-ya hayastani flotiliya
ARM;17-ya hayastani flotiliya
ARM;18-ya hayastani flotiliya
ARM;19-ya hayastani flotiliya
ARM;20-ya hayastani flotiliya
ARM;21-ya hayastani flotiliya
ARM;22-ya hayastani flotiliya
ARM;23-ya hayastani flotiliya
ARM;24-ya hayastani flotiliya
ARM;25-ya hayastani flotiliya
ARM;26-ya hayastani flotiliya
ARM;27-ya hayastani flotiliya
ARM;28-ya hayastani flotiliya
ARM;29-ya hayastani flotiliya
ARM;30-ya hayastani flotiliya
ARM;31-ya hayastani flotiliya
ARM;32-ya hayastani flotiliya
ARM;33-ya hayastani flotiliya
ARM;34-ya hayastani flotiliya
ARM;35-ya hayastani flotiliya
ARM;36-ya hayastani flotiliya
ARM;37-ya hayastani flotiliya
ARM;38-ya hayastani flotiliya
ARM;39-ya hayastani flotiliya
ARM;40-ya hayastani flotiliya
ARM;41-ya hayastani flotiliya
ARM;42-ya hayastani flotiliya
ARM;43-ya hayastani flotiliya
ARM;44-ya hayastani flotiliya
ARM;45-ya hayastani flotiliya
ARM;46-ya hayastani flotiliya
ARM;47-ya hayastani flotiliya
ARM;48-ya hayastani flotiliya
ARM;49-ya hayastani flotiliya
ARM;50-ya hayastani flotiliya
AST;1st Royal Australian Navy Squadron
AST;2nd Royal Australian Navy Squadron
AST;3rd Royal Australian Navy Squadron
AST;4th Royal Australian Navy Squadron
AST;5th Royal Australian Navy Squadron
AST;6th Royal Australian Navy Squadron
AST;7th Royal Australian Navy Squadron
AST;8th Royal Australian Navy Squadron
AST;9th Royal Australian Navy Squadron
AST;10th Royal Australian Navy Squadron
AST;11th Royal Australian Navy Squadron
AST;12th Royal Australian Navy Squadron
AST;13th Royal Australian Navy Squadron
AST;14th Royal Australian Navy Squadron
AST;15th Royal Australian Navy Squadron
AST;16th Royal Australian Navy Squadron
AST;17th Royal Australian Navy Squadron
AST;18th Royal Australian Navy Squadron
AST;19th Royal Australian Navy Squadron
AST;20th Royal Australian Navy Squadron
AST;21st Royal Australian Navy Squadron
AST;22nd Royal Australian Navy Squadron
AST;23rd Royal Australian Navy Squadron
AST;24th Royal Australian Navy Squadron
AST;25th Royal Australian Navy Squadron
AST;26th Royal Australian Navy Squadron
AST;27th Royal Australian Navy Squadron
AST;28th Royal Australian Navy Squadron
AST;29th Royal Australian Navy Squadron
AST;30th Royal Australian Navy Squadron
AST;31st Royal Australian Navy Squadron
AST;32nd Royal Australian Navy Squadron
AST;33rd Royal Australian Navy Squadron
AST;34th Royal Australian Navy Squadron
AST;35th Royal Australian Navy Squadron
AST;36th Royal Australian Navy Squadron
AST;37th Royal Australian Navy Squadron
AST;38th Royal Australian Navy Squadron
AST;39th Royal Australian Navy Squadron
AST;40th Royal Australian Navy Squadron
AST;41st Royal Australian Navy Squadron
AST;42nd Royal Australian Navy Squadron
AST;43rd Royal Australian Navy Squadron
AST;44th Royal Australian Navy Squadron
AST;45th Royal Australian Navy Squadron
AST;46th Royal Australian Navy Squadron
AST;47th Royal Australian Navy Squadron
AST;48th Royal Australian Navy Squadron
AST;49th Royal Australian Navy Squadron
AST;50th Royal Australian Navy Squadron
AUS;1. Geschwader
AUS;2. Geschwader
AUS;3. Geschwader
AUS;4. Geschwader
AUS;5. Geschwader
AUS;6. Geschwader
AUS;7. Geschwader
AUS;8. Geschwader
AUS;9. Geschwader
AUS;10. Geschwader
AUS;11. Geschwader
AUS;12. Geschwader
AUS;13. Geschwader
AUS;14. Geschwader
AUS;15. Geschwader
AUS;16. Geschwader
AUS;17. Geschwader
AUS;18. Geschwader
AUS;19. Geschwader
AUS;20. Geschwader
AUS;21. Geschwader
AUS;22. Geschwader
AUS;23. Geschwader
AUS;24. Geschwader
AUS;25. Geschwader
AUS;26. Geschwader
AUS;27. Geschwader
AUS;28. Geschwader
AUS;29. Geschwader
AUS;30. Geschwader
AUS;31. Geschwader
AUS;32. Geschwader
AUS;33. Geschwader
AUS;34. Geschwader
AUS;35. Geschwader
AUS;36. Geschwader
AUS;37. Geschwader
AUS;38. Geschwader
AUS;39. Geschwader
AUS;40. Geschwader
AUS;41. Geschwader
AUS;42. Geschwader
AUS;43. Geschwader
AUS;44. Geschwader
AUS;45. Geschwader
AUS;46. Geschwader
AUS;47. Geschwader
AUS;48. Geschwader
AUS;49. Geschwader
AUS;50. Geschwader
AZB;1-ya azerbaycan flotiliya
AZB;2-ya azerbaycan flotiliya
AZB;3-ya azerbaycan flotiliya
AZB;4-ya azerbaycan flotiliya
AZB;5-ya azerbaycan flotiliya
AZB;6-ya azerbaycan flotiliya
AZB;7-ya azerbaycan flotiliya
AZB;8-ya azerbaycan flotiliya
AZB;9-ya azerbaycan flotiliya
AZB;10-ya azerbaycan flotiliya
AZB;11-ya azerbaycan flotiliya
AZB;12-ya azerbaycan flotiliya
AZB;13-ya azerbaycan flotiliya
AZB;14-ya azerbaycan flotiliya
AZB;15-ya azerbaycan flotiliya
AZB;16-ya azerbaycan flotiliya
AZB;17-ya azerbaycan flotiliya
AZB;18-ya azerbaycan flotiliya
AZB;19-ya azerbaycan flotiliya
AZB;20-ya azerbaycan flotiliya
AZB;21-ya azerbaycan flotiliya
AZB;22-ya azerbaycan flotiliya
AZB;23-ya azerbaycan flotiliya
AZB;24-ya azerbaycan flotiliya
AZB;25-ya azerbaycan flotiliya
AZB;26-ya azerbaycan flotiliya
AZB;27-ya azerbaycan flotiliya
AZB;28-ya azerbaycan flotiliya
AZB;29-ya azerbaycan flotiliya
AZB;30-ya azerbaycan flotiliya
AZB;31-ya azerbaycan flotiliya
AZB;32-ya azerbaycan flotiliya
AZB;33-ya azerbaycan flotiliya
AZB;34-ya azerbaycan flotiliya
AZB;35-ya azerbaycan flotiliya
AZB;36-ya azerbaycan flotiliya
AZB;37-ya azerbaycan flotiliya
AZB;38-ya azerbaycan flotiliya
AZB;39-ya azerbaycan flotiliya
AZB;40-ya azerbaycan flotiliya
AZB;41-ya azerbaycan flotiliya
AZB;42-ya azerbaycan flotiliya
AZB;43-ya azerbaycan flotiliya
AZB;44-ya azerbaycan flotiliya
AZB;45-ya azerbaycan flotiliya
AZB;46-ya azerbaycan flotiliya
AZB;47-ya azerbaycan flotiliya
AZB;48-ya azerbaycan flotiliya
AZB;49-ya azerbaycan flotiliya
AZB;50-ya azerbaycan flotiliya
BEL;1re Escadre de la Belgique
BEL;2e Escadre de la Belgique
BEL;3e Escadre de la Belgique
BEL;4e Escadre de la Belgique
BEL;5e Escadre de la Belgique
BEL;6e Escadre de la Belgique
BEL;7e Escadre de la Belgique
BEL;8e Escadre de la Belgique
BEL;9e Escadre de la Belgique
BEL;10e Escadre de la Belgique
BEL;11e Escadre de la Belgique
BEL;12e Escadre de la Belgique
BEL;13e Escadre de la Belgique
BEL;14e Escadre de la Belgique
BEL;15e Escadre de la Belgique
BEL;16e Escadre de la Belgique
BEL;17e Escadre de la Belgique
BEL;18e Escadre de la Belgique
BEL;19e Escadre de la Belgique
BEL;20e Escadre de la Belgique
BEL;21e Escadre de la Belgique
BEL;22e Escadre de la Belgique
BEL;23e Escadre de la Belgique
BEL;24e Escadre de la Belgique
BEL;25e Escadre de la Belgique
BEL;26e Escadre de la Belgique
BEL;27e Escadre de la Belgique
BEL;28e Escadre de la Belgique
BEL;29e Escadre de la Belgique
BEL;30e Escadre de la Belgique
BEL;31e Escadre de la Belgique
BEL;32e Escadre de la Belgique
BEL;33e Escadre de la Belgique
BEL;34e Escadre de la Belgique
BEL;35e Escadre de la Belgique
BEL;36e Escadre de la Belgique
BEL;37e Escadre de la Belgique
BEL;38e Escadre de la Belgique
BEL;39e Escadre de la Belgique
BEL;40e Escadre de la Belgique
BEL;41e Escadre de la Belgique
BEL;42e Escadre de la Belgique
BEL;43e Escadre de la Belgique
BEL;44e Escadre de la Belgique
BEL;45e Escadre de la Belgique
BEL;46e Escadre de la Belgique
BEL;47e Escadre de la Belgique
BEL;48e Escadre de la Belgique
BEL;49e Escadre de la Belgique
BEL;50e Escadre de la Belgique
BEN;1re Escadre de l'Entente
BEN;2e Escadre de l'Entente
BEN;3e Escadre de l'Entente
BEN;4e Escadre de l'Entente
BEN;5e Escadre de l'Entente
BEN;6e Escadre de l'Entente
BEN;7e Escadre de l'Entente
BEN;8e Escadre de l'Entente
BEN;9e Escadre de l'Entente
BEN;10e Escadre de l'Entente
BEN;11e Escadre de l'Entente
BEN;12e Escadre de l'Entente
BEN;13e Escadre de l'Entente
BEN;14e Escadre de l'Entente
BEN;15e Escadre de l'Entente
BEN;16e Escadre de l'Entente
BEN;17e Escadre de l'Entente
BEN;18e Escadre de l'Entente
BEN;19e Escadre de l'Entente
BEN;20e Escadre de l'Entente
BEN;21e Escadre de l'Entente
BEN;22e Escadre de l'Entente
BEN;23e Escadre de l'Entente
BEN;24e Escadre de l'Entente
BEN;25e Escadre de l'Entente
BEN;26e Escadre de l'Entente
BEN;27e Escadre de l'Entente
BEN;28e Escadre de l'Entente
BEN;29e Escadre de l'Entente
BEN;30e Escadre de l'Entente
BEN;31e Escadre de l'Entente
BEN;32e Escadre de l'Entente
BEN;33e Escadre de l'Entente
BEN;34e Escadre de l'Entente
BEN;35e Escadre de l'Entente
BEN;36e Escadre de l'Entente
BEN;37e Escadre de l'Entente
BEN;38e Escadre de l'Entente
BEN;39e Escadre de l'Entente
BEN;40e Escadre de l'Entente
BEN;41e Escadre de l'Entente
BEN;42e Escadre de l'Entente
BEN;43e Escadre de l'Entente
BEN;44e Escadre de l'Entente
BEN;45e Escadre de l'Entente
BEN;46e Escadre de l'Entente
BEN;47e Escadre de l'Entente
BEN;48e Escadre de l'Entente
BEN;49e Escadre de l'Entente
BEN;50e Escadre de l'Entente
BHU;1st Bhutanese Squadron
BHU;2nd Bhutanese Squadron
BHU;3rd Bhutanese Squadron
BHU;4th Bhutanese Squadron
BHU;5th Bhutanese Squadron
BHU;6th Bhutanese Squadron
BHU;7th Bhutanese Squadron
BHU;8th Bhutanese Squadron
BHU;9th Bhutanese Squadron
BHU;10th Bhutanese Squadron
BHU;11th Bhutanese Squadron
BHU;12th Bhutanese Squadron
BHU;13th Bhutanese Squadron
BHU;14th Bhutanese Squadron
BHU;15th Bhutanese Squadron
BHU;16th Bhutanese Squadron
BHU;17th Bhutanese Squadron
BHU;18th Bhutanese Squadron
BHU;19th Bhutanese Squadron
BHU;20th Bhutanese Squadron
BHU;21st Bhutanese Squadron
BHU;22nd Bhutanese Squadron
BHU;23rd Bhutanese Squadron
BHU;24th Bhutanese Squadron
BHU;25th Bhutanese Squadron
BHU;26th Bhutanese Squadron
BHU;27th Bhutanese Squadron
BHU;28th Bhutanese Squadron
BHU;29th Bhutanese Squadron
BHU;30th Bhutanese Squadron
BHU;31st Bhutanese Squadron
BHU;32nd Bhutanese Squadron
BHU;33rd Bhutanese Squadron
BHU;34th Bhutanese Squadron
BHU;35th Bhutanese Squadron
BHU;36th Bhutanese Squadron
BHU;37th Bhutanese Squadron
BHU;38th Bhutanese Squadron
BHU;39th Bhutanese Squadron
BHU;40th Bhutanese Squadron
BHU;41st Bhutanese Squadron
BHU;42nd Bhutanese Squadron
BHU;43rd Bhutanese Squadron
BHU;44th Bhutanese Squadron
BHU;45th Bhutanese Squadron
BHU;46th Bhutanese Squadron
BHU;47th Bhutanese Squadron
BHU;48th Bhutanese Squadron
BHU;49th Bhutanese Squadron
BHU;50th Bhutanese Squadron
BLR;1-ya belorusskaya flotiliya
BLR;2-ya belorusskaya flotiliya
BLR;3-ya belorusskaya flotiliya
BLR;4-ya belorusskaya flotiliya
BLR;5-ya belorusskaya flotiliya
BLR;6-ya belorusskaya flotiliya
BLR;7-ya belorusskaya flotiliya
BLR;8-ya belorusskaya flotiliya
BLR;9-ya belorusskaya flotiliya
