U31;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;X
970001;Minister of Armament;Rudolf Slanský;1933;1964;1999;ST;Theoretical Scientist;Medium;M24024;X
970002;Head of Military Intelligence;Zdenak Fierlinger;1933;1964;1999;ST;Political Specialist;Very High;M24026;X
970003;Head of State;Edouard Benes;1945;1964;1999;ST;Pig-headed Isolationist;High;2379;X
970005;Head of State;Klement Gottwald;1933;1964;1999;ST;Barking Buffoon;High;M24021;X
970007;Head of Government;Gustav Husak;1933;1964;1999;ST;Political Protege;High;M24022;X
970008;Foreign Minister;Vladimir Clementis;1933;1964;1999;ST;Great Compromiser;Medium;M24023;X
970009;Foreign Minister;Gustav Husak;1941;1964;1999;ST;Iron Fisted Brute;High;M24022;X
970010;Foreign Minister;Rudolf Slanský;1943;1964;1999;ST;the cloak n dagger schemer;High;M24024;X
970011;Minister of Armament;Bohumil Stepanec;1933;1964;1999;ST;Tank Proponent;Medium;M24079;X
970012;Minister of Armament;Karel Olmanec;1941;1964;1999;ST;laissez-faire capitalist;Medium;M24080;X
970013;Minister of Armament;Rudolf Slansky;1945;1964;1999;ST;Theoretical Scientist;Medium;M24024;X
970014;Minister of Security;Prokop Drtina;1933;1964;1999;ST;Man of the People;High;M24025;X
970016;Minister of Security;Kristoph Emmerich;1941;1964;1999;ST;Silent Lawyer;Very High;M24097;X
970017;Minister of Security;Jozef Zeman;1945;1964;1999;ST;Back Stabber;Very High;M24098;X
970018;Head of Military Intelligence;Elias Kohn;1933;1964;1999;ST;Technical Specialist;High;M24041;X
970019;Head of Military Intelligence;Rudolf Slanský;1940;1964;1999;ST;Political Specialist;High;M24024;X
970020;Head of Military Intelligence;Zdenek Fierlinger;1945;1964;1999;ST;Dismal Enigma;Very High;M24026;X
970021;Chief of Staff;Ludvik Svoboda;1933;1964;1999;ST;School of Mass Combat;High;M24027;X
970022;Chief of Army;Ludvik Svoboda;1933;1964;1999;ST;Static Defence Doctrine;High;M24027;X
970023;Chief of Navy;Klement Gottwald;1933;1964;1999;ST;Base Control Doctrine;High;M24021;X
970024;Chief of Air Force;Jan Prokop;1933;1964;1999;ST;Vertical Envelopment Doctrine;High;M24030;X
970025;Head of Government;Klement Gottwald;1945;1964;1999;ST;Backroom Backstabber;High;M24021;X
970026;Head of State;Antonin Zapotocky;1953;1964;1999;ST;Pig-headed Isolationist;High;M24151;X
970027;Head of Government;Antonin Novotny;1953;1964;1999;ST;Corporate Suit;High;M24152;X
970028;Foreign Minister;Viliam Sirocky;1950;1964;1999;ST;Iron Fisted Brute;Medium;M24153;X
970029;Minister of Armament;Ludvik Svoboda;1933;1964;1999;ST;Military Entrepreneur;Medium;M24027;X
970030;Minister of Armament;Alexej Cepicka;1950;1964;1999;ST;Infantry Proponent;Medium;M24155;X
970031;Minister of Security;Vaclav Nosek;1945;1964;1999;ST;Efficient Sociopath;Very High;M24156;X
970032;Head of Military Intelligence;Prokop Drtina;1945;1964;1999;ST;Political Specialist;High;M24025;X
970033;Head of Military Intelligence;Alexej Cepicka;1948;1964;1999;ST;Logistics Specialist;High;M24155;X
970034;Head of Military Intelligence;Stefan Rais;1950;1964;1999;ST;Dismal Enigma;High;M24158;X
