U17;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;X
;Replacements;;;;;;;;;X
900001;Minister of Security;Eugène Soudan;1933;1964;1999;LWR;Silent Lawyer;Very High;M15005;X
900002;Head of State;Joseph Jacquemotte;1933;1964;1999;ST;Weary Stiffneck;NA;M15020;X
900003;Head of Government;Joseph Jacquemotte;1933;1964;1999;ST;Political Protege;NA;M15020;X
900004;Foreign Minister;War van Overstraeten;1933;1964;1999;ST;Biased Intellectual;Very High;M15118;X
900005;Minister of Armament;Abraham Leon;1933;1964;1999;ST;Resource Industrialist;Very High;M15023;X
900006;Minister of Security;Adhemar Hennaut;1933;1964;1999;ST;Crime Fighter;Very High;unknownminister;X
900007;Head of Military Intelligence;Julien Lahaut;1933;1964;1999;ST;Political Specialist;Very High;M15024;X
900008;Chief of Staff;Georges Vereecken;1933;1964;1999;ST;School of Mass Combat;Very High;unknownminister;X
900009;Chief of Army;Georges Vereecken;1933;1964;1999;ST;Elastic Defence Doctrine;Very High;unknownminister;X
900010;Chief of Navy;Georges Vereecken;1933;1964;1999;ST;decisive naval battle doctrine;Very High;unknownminister;X
900011;Chief of Air Force;Georges Vereecken;1933;1964;1999;ST;air superiority doctrine;Very High;unknownminister;X
900012;Head of State;Julien Lahaut;1933;1964;1999;ST;Ruthless Powermonger;NA;M15024;X
900013;Head of Government;Paul-Henri Spaak;1933;1964;1999;LWR;Ambitious Union Boss;NA;M15034;X
900014;Head of Government;Camille Huysmans;1933;1964;1999;LWR;Happy Amateur;NA;M15038;X
900015;Head of Government;Joseph Jacquemotte;1933;1964;1999;ST;Political Protege;NA;M15020;X
900016;Head of Government;Achille Van Acker;1933;1964;1999;LWR;Corporate Suit;NA;M15041;X
900017;Head of Government;Julien Lahaut;1933;1964;1999;ST;Backroom Backstabber;NA;M15024;X
900018;Foreign Minister;Paul-Henri Spaak;1933;1964;1999;LWR;Great Compromiser;Very High;M15034;X
900019;Foreign Minister;Louis de Brouckère;1933;1964;1999;LWR;Ideological Crusader;Very High;M15047;X
900020;Foreign Minister;Eugène Soudan;1933;1964;1999;LWR;Ideological Crusader;Very High;M15005;X
900021;Foreign Minister;Jules Pire;1933;1964;1999;LWR;General Staffer;Very High;M15051;X
900022;Foreign Minister;Edgar Lalmand;1933;1964;1999;ST;Biased Intellectual;Very High;M15022;X
900023;Foreign Minister;Julien Lahaut;1933;1964;1999;ST;Ideological Crusader;Very High;M15024;X
900024;Minister of Armament;Hendrik de Man;1933;1964;1999;LWR;Administrative Genius;Very High;M15056;X
900025;Minister of Armament;Jules Merlot;1933;1964;1999;LWR;Resource Industrialist;Very High;M15061;X
900026;Minister of Armament;Paul-Henri Spaak;1933;1964;1999;LWR;Resource Industrialist;Very High;M15034;X
900027;Minister of Armament;Edgar Lalmand;1933;1964;1999;ST;Resource Industrialist;Very High;M15022;X
900028;Minister of Security;Paul Hymans;1933;1964;1999;LWR;Compassionate Gentleman;Very High;M15073;X
900029;Minister of Security;Jules Pire;1933;1964;1999;LWR;Prince of Terror;Very High;M15051;X
900030;Minister of Security;Victor de Laveleye;1933;1964;1999;LWR;Crime Fighter;Very High;M15084;X
900031;Minister of Security;Julien Lahaut;1933;1964;1999;ST;Prince of Terror;Very High;M15024;X
900032;Head of Military Intelligence;Victor de Laveleye;1933;1964;1999;LWR;Logistics Specialist;Very High;M15084;X
900033;Head of Military Intelligence;Jules Pire;1933;1964;1999;LWR;Logistics Specialist;Very High;M15051;X
900034;Head of Military Intelligence;Herman Vos;1933;1964;1999;LWR;Political Specialist;Very High;M15099;X
900035;Head of Military Intelligence;Pierre Vermeylen;1933;1964;1999;LWR;Technical Specialist;Very High;M15102;X
900036;Chief of Army;Charles Bastin;1933;1964;1999;LWR;Static Defence Doctrine;Very High;M15112;X
900037;Chief of Army;Jules Pire;1933;1964;1999;LWR;Armoured Spearhead Doctrine;Very High;M15051;X
900038;Minister of Armament;Guy Bouthillier;1933;1964;1999;LWR;Theoretical Scientist;Very High;M15119;X
900039;Minister of Armament;Charles Pomaret;1933;1964;1999;LWR;Infantry Proponent;Very High;M15122;X
900040;Minister of Armament;Albert Wauters;1933;1964;1999;LWR;Military Entrepreneur;Very High;M15125;X
900041;Head of State;Leopold III;1933;1964;1999;LWR;Benevolent Gentleman;Very High;M15001;X
900042;Head of State;Karel;1933;1964;1999;LWR;Benevolent Gentleman;Very High;M15031;X
900043;Head of State;Boudewijn I;1933;1964;1999;LWR;Autocratic Charmer;High;M15158;X
900044;Minister of Armament;B.E.M. de Fraiteur;1933;1964;1999;LWR;Military Entrepreneur;High;M15101;X
900045;Minister of Armament;Léon-Eli Troclet;1933;1964;1999;LWR;Resource Industrialist;Very High;M15172;X
900046;Minister of Armament;B.E.M. de Fraiteur;1933;1964;1999;LWR;Infantry Proponent;High;M15101;X
900047;Minister of Security;Pierre Vermeylen;1933;1964;1999;LWR;Silent Lawyer;Very High;M15102;X
