U34;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;X
985001;Head of State;Sefik Hüsnü;1933;1964;1999;ST;Stern Imperialist;High;M12021;X
985002;Head of Government;Pertev Naili Boratav;1933;1964;1999;ST;Naive Optimist;High;M12022;X
985003;Foreign Minister;Nazim Hikmet Ran;1933;1964;1999;ST;The Cloak N Dagger Schemer;Medium;M12023;X
985004;Minister of Armament;Refik Saydam;1933;1964;1999;LWR;Infantry Proponent;Medium;3383;X
985005;Chief of Staff;Abbas Cevat;1933;1964;1999;LWR;School of Manoeuvre;Medium;M12025;X
985006;Chief of Army;Pertev Naili Boratav;1933;1964;1999;LWR;Elastic Defence Doctrine;Very Low;M12022;X
985007;Chief of Navy;Ismael Erim;1933;1964;1999;LE;Decisive Naval Battle Doctrine;Medium;M12029;X
985008;Chief of Air Force;Refik Saydam;1933;1964;1999;LE;Air Superiority Doctrine;Medium;3383;X
985009;Minister of Security;Abbas Cevat;1933;1964;1999;SD;Crooked Kleptocrat;Medium;M12025;X
985010;Head of Military Intelligence;Ali Rüza Artunkal;1933;1964;1999;ML;Logistics Specialist;Medium;M12069;X
985011;Head of Military Intelligence;Mumtaz Ökmen;1933;1964;1999;ML;Industrial Specialist;Medium;M12070;X
985012;Head of Military Intelligence;Mehmet Recep Peker;1933;1964;1999;ML;Industrial Specialist;High;M12067;X
985013;Head of Military Intelligence;Fuad Köprülü;1933;1964;1999;ML;Naval Intelligence Specialist;Medium;M12026;X
