U03;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;X
;Replacements;;;;;;;;;X
830001;Head of State;Albert Lebrun;1914;1940;1999;SL;Barking Buffoon;Medium;3871;X
830002;Head of Government;Albert Sarraut;1914;1940;1999;SL;Happy Amateur;Medium;5900;X
830003;Foreign Minister;Louis Marty;1914;1933;1999;SL;the cloak n dagger schemer;Medium;7887;X
830004;Minister of Armament;Albert Sarraut;1914;1940;1999;SL;Balanced budget economy;Medium;5900;X
830005;Minister of Security;Albert Sarraut;1914;1940;1999;SL;Man of the People;Medium;5900;X
830006;Head of Military Intelligence;Louis Marty;1914;1940;1999;SL;Political Specialist;Medium;7887;X
830007;Chief of Staff;Leon Georges Gustave Lombard;1914;1932;1999;SL;School of Defence;Medium;unknownminister;X
830008;Chief of Army;Leon Georges Gustave Lombard;1914;1932;1999;SL;Guns and Butter Doctrine;Medium;unknownminister;X
830009;Chief of Navy;Albert Louis Marie Huguet;1914;1918;1999;SL;Open Seas Doctrine;Medium;unknownminister;X
830010;Chief of Air Force;Ernest Nestor Roume;1914;1941;1999;SL;Army Aviation Doctrine;Medium;7888;X
830011;Head of State;Maurice Maunoury;1914;1925;1999;SL;Benevolent Gentleman;Medium;7889;X
830012;Head of State;Maurice Raynaud;1914;1927;1999;SL;Benevolent Gentleman;Medium;7890;X
830013;Head of State;Gaston Doumergue;1914;1937;1999;SL;Benevolent Gentleman;Medium;7891;X
830014;Head of State;Andre Maginot;1917;1932;1999;SL;Resigned Generalissimo;Medium;7892;X
830015;Head of State;Rene Besnard;1917;1940;1999;SL;Insignificant Layman;Medium;7893;X
830016;Head of State;Henry Simon;1917;1920;1999;SL;Benevolent Gentleman;Medium;unknownminister;X
830017;Head of State;Albert Sarraut;1920;1940;1999;SL;Resigned Generalissimo;Medium;5900;X
830018;Head of State;Jean Fabry;1924;1940;1999;SL;Resigned Generalissimo;Medium;7894;X
830019;Head of State;Edouard Daladier;1924;1958;1999;SD;Popular Figurehead;Medium;M2037;X
830020;Head of State;Orly Andre Hesse;1925;1928;1999;SL;Insignificant Layman;Medium;unknownminister;X
830021;Head of State;Leon Perrier;1925;1940;1999;SL;Benevolent Gentleman;Medium;7895;X
830022;Head of State;Adrien Dariac;1925;1940;1999;SD;Insignificant Layman;Medium;7896;X
830023;Head of State;Francois Pietri;1929;1940;1999;SL;Stern Imperialist;Medium;7897;X
830024;Head of State;Lucien Lamoureux;1930;1940;1999;SL;Benevolent Gentleman;Medium;7898;X
830025;Head of State;Theodore Steeg;1930;1940;1999;SD;Popular Figurehead;Medium;7899;X
830026;Head of State;Paul Reynaud;1931;1940;1999;SL;Benevolent Gentleman;Medium;M2038;X
830027;Head of State;Louis Chappedelaine;1932;1940;1999;SL;Insignificant Layman;Medium;7900;X
830028;Head of State;Albert Dalimier;1933;1940;1999;SD;Insignificant Layman;Medium;7901;X
830029;Head of State;Henri de Jouvenel;1934;1940;1999;SD;Insignificant Layman;Medium;M57017;X
830030;Head of State;Pierre Laval;1934;1945;1999;SC;Powerhungry Demagogue;Medium;M2040;X
830031;Head of State;Louis Rollin;1934;1952;1999;SL;Benevolent Gentleman;Medium;7902;X
830032;Head of State;Jacques Stern;1933;1949;1999;SL;Insignificant Layman;Medium;7903;X
830033;Head of State;Marius Moutet;1933;1968;1999;SD;Benevolent Gentleman;Medium;7904;X
830034;Head of State;Georges Mandel;1938;1944;1999;SL;Benevolent Gentleman;Medium;7905;X
830035;Head of State;Albert Riviere;1940;1953;1999;SD;Insignificant Layman;Medium;7906;X
830036;Head of State;Henry Lemery;1940;1964;1999;PA;Stern Imperialist;Medium;7907;X
830037;Head of State;Charles Platon;1940;1942;1999;PA;Resigned Generalissimo;Medium;7908;X
830038;Head of State;Jules Brevie;1942;1964;1999;PA;Resigned Generalissimo;Medium;M542010;X
830039;Head of State;Henri Blehaut;1943;1962;1999;PA;Resigned Generalissimo;Medium;7909;X
830040;Head of State;Paul Coste-Floret;1947;1964;1999;SD;Benevolent Gentleman;Medium;7910;X
830041;Head of State;Jean Letourneau;1949;1964;1999;SL;Insignificant Layman;Medium;unknownminister;X
830042;Head of Government;Joost van Vollenhoven;1914;1918;1999;SL;Old General;Medium;6894;X
830043;Head of Government;Ernest Nestor Roume;1915;1941;1999;SL;Silent Workhorse;Medium;7888;X
830044;Head of Government;Jean Eugene Charles;1916;1917;1999;SL;Happy Amateur;Medium;unknownminister;X
830045;Head of Government;Maurice Montguillot;1919;1928;1999;SL;Happy Amateur;Medium;unknownminister;X
830046;Head of Government;Maurice Long;1920;1923;1999;SD;Corporate Suit;Medium;7911;X
830047;Head of Government;Francois Marius Baudoin;1922;1923;1999;SL;Happy Amateur;Medium;unknownminister;X
830048;Head of Government;Martial Henri Merlin;1922;1925;1999;SL;Political Protege;Medium;unknownminister;X
830049;Head of Government;Alexandre Claude Varenne;1925;1933;1999;SL;Naive Optimist;Medium;7912;X
830050;Head of Government;Pierre Marie Antoine Pasquier;1928;1934;1999;SL;Old Admiral;Medium;M542009;X
830051;Head of Government;Eugène Jean Louis René Robin;1934;1964;1999;SL;Flamboyant Tough Guy;High;M542002;X
830052;Head of Government;Jules Brevie;1933;1964;1999;SC;old airmarshal;High;M542010;X
830053;Head of Government;Georges Catroux;1939;1964;1999;SL;Old General;High;L24029;X
830054;Head of Government;Jean Decoux;1940;1964;1999;PA;Naive Optimist;High;M542006;X
830055;Head of Government;Adrien A.M. Roques;1940;1964;1999;SL;Old General;High;M540007;X
830056;Head of Government;Louis A.M. Brasey;1941;1964;1999;SL;Ambitious Union Boss;High;M540006;X
830057;Head of Government;Georges Thierry d'Argenlieu;1945;1964;1999;SL;Old Admiral;High;L24173;X
830058;Head of Government;Emile Bollaert;1947;1964;1999;SL;Corporate Suit;High;M542017;X
830059;Head of Government;Leon Pignon;1948;1964;1999;SL;Naive Optimist;Medium;7913;X
830060;Head of Government;Jean de Lattre de Tassigny;1950;1952;1999;SL;Old General;Medium;5903;X
830061;Foreign Minister;Alexandre Claude Varenne;1925;1933;1999;SL;Apologetic Clerk;Medium;7912;X
830062;Foreign Minister;Achille Clarac;1933;1964;1999;SL;Ideological Crusader;Medium;7914;X
830063;Foreign Minister;Pierre Brossolette;1933;1944;1999;SD;Iron Fisted Brute;High;M540023;X
830064;Foreign Minister;Leonel de Moustier;1933;1964;1999;SC;Apologetic Clerk;High;M541024;X
