U38;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;X
1005001;Head of State;George Van Horn Moseley;1933;1945;1999;FA;Resigned Generalissimo;Very High;u38_moseley;X
1005002;Head of Government;Burton K. Wheeler;1933;1945;1999;FA;Political Protege;Very High;u38_wheeler;X
1005003;Foreign Minister;Lawrence Dennis;1933;1964;1999;FA;Ideological Crusader;Very High;u38_dennis;X
1005004;Minister of Armament;Prescott S. Bush;1933;1964;1999;FA;Corrupt Kleptocrat;Very High;u38_bush;X
1005005;Minister of Security;Francis P. Yockey;1933;1964;1999;FA;Back Stabber;Very High;u38_yockey;X
1005006;Head of Military Intelligence;Charles A. Willoughby;1933;1964;1999;FA;Logistics Specialist;Very High;u38_willoughby;X
1005007;Chief of Staff;Albert C. Wedemeyer;1933;1964;1999;FA;School of Psychology;Very High;u38_wedemeyer;X
1005008;Chief of Army;Pedro A. del Valle;1933;1964;1999;FA;Commando Doctrine Army;Very High;u38_delvalle;X
1005009;Chief of Navy;John G. Crommelin;1933;1964;1999;FA;Power Projection Doctrine;Very High;u38_crommelin;X
1005010;Chief of Air Force;George E. Stratemeyer;1933;1964;1999;FA;Army Aviation Doctrine;Very High;u38_stratemeyer;X
1005011;Head of State;Douglas MacArthur;1945;1955;1999;FA;Resigned Generalissimo;Very High;u38_macarthur;X
1005012;Head of State;Merritt B. Curtis;1955;1964;1999;FA;Stern Imperialist;Very High;u38_curtis;X
1005013;Head of State;William D. Pelley;1933;1940;1999;FA;Barking Buffoon;Very High;u38_pelley;X
1005014;Head of Government;Harry F. Byrd;1945;1955;1999;FA;Backroom Backstabber;Very High;u38_byrd;X
1005015;Head of Government;Curtis B. Dall;1955;1964;1999;FA;Happy Amateur;Very High;u38_dall;X
1005016;Head of Government;Charles A. Lindbergh;1933;1940;1999;FA;Old Airmarshal;Very High;u38_lindbergh;X
1005017;Foreign Minister;Joseph P. Kennedy Sr.;1933;1964;1999;FA;Great Compromiser;Very High;u38_kennedy;X
1005018;Foreign Minister;John F. Dulles;1933;1964;1999;FA;Ideological Crusader;Very High;u38_dulles;X
1005019;Foreign Minister;George E. Leach;1933;1964;1999;FA;General Staffer;Very High;u38_leach;X
1005020;Foreign Minister;Revilo P. Oliver;1950;1964;1999;FA;Biased Intellectual;Very High;u38_oliver;X
1005021;Minister of Armament;Haroldson L. Hunt;1933;1964;1999;FA;Oil Baron;Very High;u38_hunt;X
1005022;Minister of Armament;James D. Mooney;1933;1964;1999;FA;Resource Industrialist;Very High;u38_mooney;X
1005023;Minister of Armament;George W. Mundy;1945;1964;1999;FA;Military Entrepreneur;Very High;u38_mundy;X
1005024;Minister of Armament;Robert E. Wood;1933;1964;1999;FA;Infantry Proponent;Very High;u38_wood;X
1005025;Minister of Armament;Charles A. Lindbergh;1933;1964;1999;FA;Air Superiority Proponent;Very High;u38_lindbergh;X
1005026;Minister of Armament;Ben Moreell;1933;1964;1999;FA;Battle Fleet Proponent;Very High;u38_moreell;X
1005027;Minister of Security;Gerald L.K. Smith;1933;1964;1999;FA;Crooked Kleptocrat;Very High;u38_smithlk;X
1005028;Minister of Security;John E. Rankin;1933;1960;1999;FA;Prince of Terror;Very High;u38_rankin;X
1005029;Minister of Security;Joseph R. McCarthy;1950;1960;1999;FA;Efficient Sociopath;Very High;u38_mccarthy;X
1005030;Head of Military Intelligence;Edwin A. Walker;1939;1964;1999;FA;Political Specialist;Very High;u38_walker;X
1005031;Head of Military Intelligence;Truman Smith;1939;1964;1999;FA;Technical Specialist;Very High;u38_smitht;X
1005032;Head of Military Intelligence;James J. Angleton;1950;1964;1999;FA;Dismal Enigma;Very High;u38_angleton;X
1005033;Head of Military Intelligence;George L. Rockwell;1950;1964;1999;FA;Naval Intelligence Specialist;Very High;u38_rockwell;X
1005034;Chief of Staff;Douglas MacArthur;1933;1964;1999;FA;School of Fire Support;Very High;u38_macarthur;X
1005035;Chief of Staff;Mark W. Clark;1933;1964;1999;FA;School of Manoeuvre;Very High;u38_clark;X
1005036;Chief of Army;John L. DeWitt;1933;1964;1999;FA;Elastic Defence Doctrine;Very High;u38_dewitt;X
1005037;Chief of Army;James A. Van Fleet;1933;1964;1999;FA;Decisive Battle Doctrine;Very High;u38_vanfleet;X
1005038;Chief of Navy;Charles M. Cooke Jr.;1933;1964;1999;FA;Decisive Naval Battle Doctrine;Very High;u38_cooke;X
1005039;Chief of Navy;Arthur W. Radford;1933;1964;1999;FA;Open Seas Doctrine;Very High;u38_radford;X
1005040;Chief of Air Force;Curtis E. LeMay;1933;1964;1999;FA;Carpet Bombing Doctrine;Very High;u38_lemay;X
1005041;Chief of Air Force;Claire L. Chennault;1933;1964;1999;FA;Air Superiority Doctrine;Very High;u38_chennault;X
