Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Ahmad al Hamid;445001;YEM;1939;1943;1990;1990;2;1;0;1;0;5;0;L320000;1939;1960;1999;x
al Qader al Husseini;445002;YEM;1940;1943;1945;1990;2;3;16;2;0;2;0;L320001;1940;1960;1999;x
al Zakari;445003;YEM;1937;1990;1990;1990;3;2;0;0;0;4;0;L320002;1937;1944;1999;x
Buckley;445004;YEM;1930;1990;1990;1990;3;3;32;0;0;5;0;L320003;1930;1940;1999;x
Fawzi al Kaukji;445005;YEM;1930;1990;1990;1990;3;2;4;0;0;3;0;L320004;1930;1941;1999;x
Hackett;445006;YEM;1930;1938;1990;1990;3;3;256;1;0;5;0;L320005;1930;1942;1999;x
Husseini al Hamid;445007;YEM;1930;1930;1990;1990;2;2;0;0;0;5;0;L320006;1930;1943;1999;x
Leggatt;445008;YEM;1930;1930;1990;1990;2;2;1;0;0;4;0;L320007;1930;1940;1999;x
Mansur al Badr;445009;YEM;1943;1946;1990;1990;2;2;1;1;0;5;0;L320008;1943;1960;1999;x
Montgomerie-Clives;445010;YEM;1930;1930;1990;1990;2;3;2;0;0;5;0;L320009;1930;1940;1999;x
Mousa Ahmed;445011;YEM;1938;1990;1990;1990;3;2;4;0;0;4;0;L320010;1938;1943;1999;x
Pointer;445012;YEM;1941;1943;1990;1990;2;3;128;1;0;5;0;L320011;1941;1960;1999;x
Rassi;445013;YEM;1930;1990;1990;1990;3;2;64;0;0;3;0;L320012;1930;1942;1999;x
Shuqeri;445014;YEM;1930;1930;1930;1990;1;2;513;1;0;4;0;L320013;1930;1939;1999;x
Spinls Pasha;445015;YEM;1930;1930;1990;1990;2;3;1;1;0;5;0;L320014;1930;1941;1999;x
Yahya Muhammad;445016;YEM;1904;1904;1930;1930;0;2;513;1;0;5;0;L320015;1904;1948;1999;x
Trelawny;445017;YEM;1930;1939;1942;1990;2;3;0;2;0;5;1;L320016;1930;1960;1999;x
Dixon;445018;YEM;1941;1990;1990;1990;3;3;4096;0;0;5;2;L320017;1941;1946;1999;x
Gibbes;445019;YEM;1939;1990;1990;1990;3;3;0;0;0;5;2;L320018;1939;1946;1999;x
Halukeh;445020;YEM;1939;1941;1990;1990;3;2;0;1;0;3;2;L320019;1939;1960;1999;x
Pointer;445021;YEM;1941;1943;1990;1990;2;2;0;1;0;5;2;L320020;1941;1960;1999;x
Spinls Pasha;445022;YEM;1930;1930;1990;1990;2;2;0;0;0;5;2;L320021;1930;1941;1999;x
