Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Almazan;170001;MEX;1941;1945;1990;1990;3;5;32;1;0;1;0;L4500;1941;1960;1999;x
Alvarez Algrea;170002;MEX;1930;1990;1990;1990;3;4;128;0;0;5;0;L4501;1930;1946;1999;x
CON Amaro Dominguez;170003;MEX;1930;1938;1990;1990;2;6;16;1;0;5;0;L4502;1930;1944;1999;x
Ávila Camacho;170004;MEX;1930;1930;1940;1990;1;5;0;1;0;5;0;L4503;1930;1945;1999;x
Ballestreros Miranda;170005;MEX;1939;1990;1990;1990;3;4;32;0;0;1;0;L4504;1939;1960;1999;x
Calles del Rio;170006;MEX;1938;1941;1990;1990;2;4;128;1;0;3;0;L4505;1938;1945;1999;x
CON Calles Plutarco;170007;MEX;1930;1930;1990;1990;2;4;2;1;0;3;0;L4506;1930;1939;1999;x
Cardenas del Rio;170008;MEX;1930;1930;1930;1990;1;4;2;1;0;5;0;L4507;1930;1944;1999;x
Cardenas Rodriguez;170009;MEX;1942;1945;1990;1990;3;6;256;1;0;5;0;L4508;1942;1960;1999;x
Díaz Ovalle;170010;MEX;1930;1939;1990;1990;2;4;1;1;0;4;0;L4509;1930;1943;1999;x
Estrada Reynoso;170011;MEX;1930;1930;1930;1990;1;6;513;1;0;5;0;L4510;1930;1940;1999;x
Figueroa Figueroa;170012;MEX;1939;1943;1946;1990;2;5;2;2;0;5;0;L4511;1939;1960;1999;x
Garcia Barragan;170013;MEX;1942;1944;1990;1990;3;6;256;1;0;5;0;L4512;1942;1960;1999;x
Garza Siller;170014;MEX;1930;1990;1990;1990;3;4;1;0;0;3;0;L4513;1930;1939;1999;x
Guillermo Villasina;170015;MEX;1938;1941;1990;1990;2;4;1;1;0;5;0;L4514;1938;1946;1999;x
Hernandéz Krumm;170016;MEX;1930;1990;1990;1990;3;4;128;0;0;4;0;L4515;1930;1942;1999;x
CON Hill;170017;MEX;1930;1930;1990;1990;2;6;516;1;0;5;0;L4516;1930;1939;1999;x
Jara Corona;170018;MEX;1939;1942;1990;1990;2;4;0;1;0;5;0;L4517;1939;1960;1999;x
Lara Viejo;170019;MEX;1940;1990;1990;1990;3;4;4;1;0;4;0;L4518;1940;1960;1999;x
Limon Marquez;170020;MEX;1939;1942;1945;1990;2;5;4;2;0;5;0;L4519;1939;1960;1999;x
Macias Valenzuela;170021;MEX;1939;1941;1990;1990;2;5;0;1;0;5;0;L4520;1939;1947;1999;x
Mugica Valdéz;170022;MEX;1930;1930;1990;1990;2;6;528;1;0;2;0;L4521;1930;1939;1999;x
Olachea Aviles;170023;MEX;1943;1946;1990;1990;3;7;256;1;0;5;0;L4522;1943;1960;1999;x
Palafox;170024;MEX;1930;1930;1930;1990;1;4;64;1;0;2;0;L4523;1930;1938;1999;x
Pro Díaz;170025;MEX;1939;1990;1990;1990;3;4;2;0;0;3;0;L4524;1939;1960;1999;x
Quiroga Escamilla;170026;MEX;1930;1939;1942;1990;1;5;0;2;0;5;0;L4525;1930;1947;1999;x
Ramos Santos;170027;MEX;1941;1945;1990;1990;3;5;1;1;0;3;0;L4526;1941;1960;1999;x
Rojas Razo;170028;MEX;1943;1990;1990;1990;3;5;128;0;0;5;0;L4527;1943;1960;1999;x
Salgado Cordero;170029;MEX;1945;1990;1990;1990;3;4;0;0;0;5;0;L4528;1945;1960;1999;x
Serrano;170030;MEX;1930;1930;1990;1990;2;6;513;1;0;3;0;L4529;1930;1941;1999;x
Urquizo Benavides;170031;MEX;1930;1939;1990;1990;2;5;4;1;0;5;0;L4530;1930;1945;1999;x
Zapata Vera;170032;MEX;1938;1990;1990;1990;3;4;32;0;0;5;0;L4531;1938;1946;1999;x
Ángel Castillo;170033;MEX;1943;1945;1990;1990;3;5;0;1;0;5;1;L4532;1943;1960;1999;x
Coello Ochoa;170034;MEX;1930;1990;1990;1990;3;4;1024;0;0;5;1;L4533;1930;1941;1999;x
Corona;170035;MEX;1937;1939;1942;1990;1;5;0;1;0;5;1;L4534;1937;1960;1999;x
Del Mercado;170036;MEX;1938;1942;1990;1990;2;4;0;1;0;5;1;L4535;1938;1946;1999;x
Gomez Maqueo;170037;MEX;1941;1943;1990;1990;2;4;0;1;0;5;1;L4536;1941;1960;1999;x
Macias Alvarez;170038;MEX;1930;1930;1990;1990;2;6;8704;1;0;5;1;L4537;1930;1941;1999;x
Meixueiro Alejandre;170039;MEX;1943;1990;1990;1990;3;4;0;0;0;5;1;L4538;1943;1960;1999;x
Niembro Almazán;170040;MEX;1944;1990;1990;1990;3;4;4096;0;0;5;1;L4539;1944;1960;1999;x
Othon Blanco;170041;MEX;1930;1930;1930;1990;1;6;2560;1;0;5;1;L4540;1930;1939;1999;x
Schaufelberger;170042;MEX;1944;1946;1990;1990;3;6;0;1;0;5;1;L4541;1944;1960;1999;x
Sildar;170043;MEX;1930;1990;1990;1990;3;4;0;0;0;5;1;L4542;1930;1943;1999;x
Toledo Hiram;170044;MEX;1930;1930;1939;1990;1;6;4608;1;0;2;1;L4543;1930;1943;1999;x
Zermenao Araico;170045;MEX;1941;1944;1990;1990;3;5;4096;1;0;5;1;L4544;1941;1960;1999;x
Cardenas Rodriguez;170046;MEX;1942;1945;1990;1990;3;4;0;1;0;5;2;L4545;1942;1960;1999;x
Carranza Rodriguez;170047;MEX;1943;1990;1990;1990;3;5;4096;0;0;5;2;L4546;1943;1960;1999;x
Espinosa Fuentes;170048;MEX;1942;1990;1990;1990;3;4;0;0;0;5;2;L4547;1942;1947;1999;x
Espinoza Galván;170049;MEX;1941;1990;1990;1990;3;4;65536;0;0;5;2;L4548;1941;1960;1999;x
Fernandez Lopez Portillo;170050;MEX;1944;1990;1990;1990;3;4;0;0;0;5;2;L4549;1944;1960;1999;x
Fiero Villalobos;170051;MEX;1942;1944;1990;1990;2;5;0;1;0;5;2;L4550;1942;1960;1999;x
Gorriz;170052;MEX;1930;1990;1990;1990;3;4;0;0;0;5;2;L4551;1930;1941;1999;x
Guillermo Villasina;170053;MEX;1930;1930;1990;1990;2;4;0;1;0;5;2;L4552;1930;1941;1999;x
Macias Alvarez;170054;MEX;1930;1930;1990;1990;2;5;131584;1;0;5;2;L4553;1930;1941;1999;x
Olachea Aviles;170055;MEX;1943;1946;1990;1990;3;5;0;1;0;5;2;L4554;1943;1960;1999;x
Rojas Razo;170056;MEX;1940;1945;1990;1990;3;5;16384;1;0;5;2;L4555;1940;1960;1999;x
Ruiz Gavino;170057;MEX;1930;1938;1990;1990;2;6;32768;1;0;5;2;L4556;1930;1940;1999;x
Salinas Camina;170058;MEX;1937;1940;1941;1990;1;5;4096;2;0;5;2;L4557;1937;1960;1999;x
Salinas Carraza;170059;MEX;1941;1990;1990;1990;3;4;0;0;0;5;2;L4558;1941;1946;1999;x
Sildar;170060;MEX;1930;1990;1990;1990;3;5;131072;0;0;5;2;L4559;1930;1943;1999;x
Vega Santander;170061;MEX;1944;1990;1990;1990;3;4;0;0;0;5;2;L4560;1944;1960;1999;x
Aguilar;170062;MEX;1913;1913;1913;1930;1;5;773;1;0;3;0;6639;1913;1927;1999;x
Altamirano;170063;MEX;1913;1930;1930;1930;1;4;0;1;0;3;0;unknownleader;1913;1914;1999;x
Argumedo;170064;MEX;1913;1930;1930;1930;1;5;0;0;0;3;0;917;1913;1916;1999;x
Beltrán Castañares;170066;MEX;1913;1914;1930;1930;1;4;0;1;0;3;0;7236;1913;1930;1999;x
Blanquet;170067;MEX;1913;1930;1930;1930;1;4;773;2;0;3;0;912;1913;1918;1999;x
Bravo;170068;MEX;1913;1930;1930;1930;1;6;773;0;0;3;0;7221;1913;1918;1999;x
Cartón;170069;MEX;1913;1930;1930;1930;1;4;0;1;0;3;0;unknownleader;1913;1914;1999;x
Cejudo;170070;MEX;1916;1930;1930;1930;1;4;0;1;0;3;0;unknownleader;1916;1930;1999;x
Carmen Curiel;170071;MEX;1913;1930;1930;1930;1;6;773;1;0;3;0;unknownleader;1913;1915;1999;x
Casso López;170072;MEX;1913;1914;1930;1930;1;6;512;1;0;3;0;unknownleader;1913;1925;1999;x
Chacón;170073;MEX;1913;1930;1930;1930;1;4;0;1;0;3;0;unknownleader;1913;1930;1999;x
Dávila;170074;MEX;1914;1930;1930;1930;1;6;0;0;0;3;0;unknownleader;1914;1927;1999;x
Delgadillo;170075;MEX;1914;1930;1930;1930;1;5;0;1;0;3;0;unknownleader;1914;1930;1999;x
De Moure;170076;MEX;1913;1913;1930;1930;1;4;0;1;0;3;0;unknownleader;1913;1930;1999;x
Eguía Lis;170077;MEX;1913;1930;1930;1930;1;5;512;1;0;3;0;unknownleader;1913;1917;1999;x
Escandón y Barrón;170078;MEX;1913;1913;1913;1930;1;4;0;2;0;3;0;8315;1913;1926;1999;x
Gallardo;170079;MEX;1913;1930;1930;1930;1;4;0;1;0;3;0;unknownleader;1913;1914;1999;x
Gil;170080;MEX;1913;1930;1930;1930;1;4;0;0;0;3;0;unknownleader;1913;1922;1999;x
Gorostieta y Velarde;170081;MEX;1913;1930;1930;1930;1;5;0;1;0;3;0;2832;1913;1929;1999;x
Harrotian;170082;MEX;1913;1913;1930;1930;1;4;0;1;0;3;0;unknownleader;1913;1930;1999;x
Huerta;170083;MEX;1913;1913;1913;1930;1;4;773;1;0;3;0;8363;1913;1916;1999;x
Jiménez Castro;170084;MEX;1913;1930;1930;1930;1;5;0;0;0;3;0;unknownleader;1913;1914;1999;x
Lucas;170085;MEX;1913;1930;1930;1930;1;5;773;1;0;3;0;unknownleader;1913;1917;1999;x
Lojero;170086;MEX;1913;1930;1930;1930;1;5;773;1;0;3;0;unknownleader;1913;1923;1999;x
Maas Águila;170087;MEX;1913;1914;1930;1930;1;6;0;1;0;3;0;unknownleader;1913;1930;1999;x
Maas Flores;170088;MEX;1913;1930;1930;1930;1;5;0;1;0;3;0;unknownleader;1913;1914;1999;x
Martínez;170089;MEX;1913;1930;1930;1930;1;5;773;0;0;3;0;unknownleader;1913;1920;1999;x
Maldonado;170090;MEX;1913;1930;1930;1930;1;4;0;1;0;3;0;unknownleader;1913;1914;1999;x
Medina Barrón;170091;MEX;1913;1930;1930;1930;1;5;0;1;0;3;0;unknownleader;1913;1930;1999;x
Mercado;170092;MEX;1913;1930;1930;1930;1;4;773;1;0;3;0;911;1913;1914;1999;x
Mier;170093;MEX;1913;1930;1930;1930;1;4;773;2;0;3;0;7247;1913;1914;1999;x
Mondragón;170094;MEX;1913;1913;1930;1930;1;6;512;4;0;3;0;8374;1913;1922;1999;x
Morelos;170095;MEX;1913;1930;1930;1930;1;4;0;1;0;3;0;unknownleader;1913;1927;1999;x
Mass;170096;MEX;1913;1930;1930;1930;1;4;0;1;0;3;0;unknownleader;1913;1930;1999;x
Monter;170097;MEX;1913;1930;1930;1930;1;6;0;1;0;3;0;unknownleader;1913;1914;1999;x
Navarro;170098;MEX;1913;1930;1930;1930;1;6;773;0;0;3;0;unknownleader;1913;1914;1999;x
Ocón;170099;MEX;1913;1930;1930;1930;1;4;512;1;0;3;0;unknownleader;1913;1930;1999;x
Ojeda;170100;MEX;1913;1930;1930;1930;1;6;0;1;0;3;0;unknownleader;1913;1930;1999;x
Olea;170101;MEX;1913;1930;1930;1930;1;5;0;0;0;3;0;unknownleader;1913;1930;1999;x
Orozco;170102;MEX;1913;1913;1930;1930;1;4;0;2;0;3;0;8322;1913;1915;1999;x
Orpinel;170103;MEX;1913;1930;1930;1930;1;5;0;1;0;3;0;unknownleader;1913;1914;1999;x
Poloney;170104;MEX;1913;1930;1930;1930;1;4;0;1;0;3;0;unknownleader;1913;1914;1999;x
Rasgado;170105;MEX;1913;1930;1930;1930;1;4;512;1;0;3;0;unknownleader;1913;1930;1999;x
Reyes;170106;MEX;1913;1930;1930;1930;1;4;0;1;0;3;0;919;1913;1914;1999;x
Robles;170107;MEX;1913;1930;1930;1930;1;5;0;0;0;3;0;7260;1913;1920;1999;x
Rojas;170108;MEX;1913;1930;1930;1930;1;4;0;1;0;3;0;unknownleader;1913;1914;1999;x
Rubio Navarrete;170109;MEX;1913;1913;1930;1930;1;4;0;1;0;3;0;6561;1913;1930;1999;x
Ruiz;170110;MEX;1913;1930;1930;1930;1;5;773;0;0;3;0;unknownleader;1913;1914;1999;x
Salazar;170111;MEX;1913;1930;1930;1930;1;5;0;1;0;3;0;7241;1913;1917;1999;x
Soberanes;170112;MEX;1913;1930;1930;1930;1;5;0;1;0;3;0;unknownleader;1913;1914;1999;x
Téllez;170113;MEX;1913;1913;1930;1930;1;6;0;1;0;3;0;7237;1913;1929;1999;x
Toro;170114;MEX;1913;1930;1930;1930;1;5;512;1;0;3;0;unknownleader;1913;1919;1999;x
Trucy Aubert;170115;MEX;1913;1930;1930;1930;1;5;0;0;0;3;0;unknownleader;1913;1927;1999;x
Velasco;170116;MEX;1913;1913;1930;1930;1;4;273;1;0;3;0;7249;1913;1919;1999;x
Yarza;170117;MEX;1913;1930;1930;1930;1;4;0;1;0;3;0;905;1913;1923;1999;x
Zozaya;170118;MEX;1913;1930;1930;1930;1;4;512;0;0;3;0;unknownleader;1913;1914;1999;x
Azueta;170119;MEX;1913;1930;1930;1930;1;2;0;1;0;3;1;7272;1913;1928;1999;x
Villasana;170120;MEX;1913;1930;1930;1930;1;2;0;2;0;3;2;7256;1913;1930;1999;x
Aguirre Benavides;170150;MEX;1913;1930;1930;1930;1;3;4;0;0;3;0;2836;1913;1915;1999;x
Álvarez Borboa;170151;MEX;1920;1930;1930;1930;1;3;64;1;0;3;0;8349;1920;1930;1999;x
Ángeles;170152;MEX;1913;1913;1930;1930;1;6;33554432;3;50;3;0;2841;1913;1919;1999;x
Arroyo;170153;MEX;1913;1930;1930;1930;1;3;1;0;0;3;0;7224;1913;1924;1999;x
Ávila;170154;MEX;1913;1930;1930;1930;1;3;1;1;0;3;0;2844;1913;1930;1999;x
Baca;170155;MEX;1913;1930;1930;1930;1;4;1;0;0;3;0;unknownleader;1913;1930;1999;x
Barraza;170156;MEX;1913;1930;1930;1930;1;2;69;0;0;3;0;unknownleader;1913;1930;1999;x
Bañuelos;170157;MEX;1923;1930;1930;1930;1;3;1;1;0;3;0;unknownleader;1923;1930;1999;x
Beltrán;170158;MEX;1923;1930;1930;1930;1;3;64;0;0;3;0;2847;1913;1930;1999;x
Buelna;170159;MEX;1913;1930;1930;1930;1;1;32;0;0;3;0;8331;1913;1924;1999;x
Calzada;170160;MEX;1914;1930;1930;1930;1;3;16;0;0;3;0;2838;1913;1930;1999;x
Caloca Larios, P.;170161;MEX;1913;1930;1930;1930;1;3;536870912;0;0;3;0;8325;1913;1930;1999;x
Caloca;170162;MEX;1913;1930;1930;1930;1;3;4194304;0;0;3;0;unknownleader;1913;1930;1999;x
Caloca Larios, M.;170163;MEX;1915;1930;1930;1930;1;3;8388608;1;0;3;0;unknownleader;1915;1917;1999;x
Cantú;170164;MEX;1913;1930;1930;1930;1;3;256;0;0;3;0;2834;1913;1930;1999;x
Carranza Sainz;170165;MEX;1913;1930;1930;1930;1;2;256;0;0;3;0;unknownleader;1913;1930;1999;x
Carrera Torres, A.;170166;MEX;1913;1930;1930;1930;1;4;2097152;1;0;3;0;902;1913;1917;1999;x
Carrera Torres, F.;170167;MEX;1915;1930;1930;1930;1;1;1;0;0;3;0;2848;1915;1930;1999;x
Casas;170168;MEX;1913;1930;1930;1930;1;3;0;0;0;3;0;unknownleader;1913;1917;1999;x
Casso López;170169;MEX;1913;1930;1930;1930;1;3;256;0;0;3;0;unknownleader;1913;1930;1999;x
Castro;170170;MEX;1913;1930;1930;1930;1;3;512;1;0;3;0;unknownleader;1913;1930;1999;x
Cedillo, C.;170171;MEX;1914;1930;1930;1930;1;3;64;0;0;3;0;unknownleader;1914;1915;1999;x
Cedillo, M.;170172;MEX;1913;1930;1930;1930;1;3;0;0;0;3;0;unknownleader;1913;1917;1999;x
Cedillo, S.;170173;MEX;1913;1930;1930;1930;1;2;4;0;0;3;0;8346;1913;1930;1999;x
Ceniceros;170174;MEX;1914;1930;1930;1930;1;3;0;1;0;3;0;unknownleader;1914;1930;1999;x
Cervantes, C.;170175;MEX;1913;1930;1930;1930;1;3;0;0;0;3;0;922;1913;1916;1999;x
Cervantes, F.;170176;MEX;1913;1930;1930;1930;1;1;0;0;0;3;0;unknownleader;1913;1930;1999;x
Chao;170177;MEX;1913;1930;1930;1930;1;4;32;2;0;3;0;7273;1913;1924;1999;x
Contreras;170178;MEX;1914;1930;1930;1930;1;3;0;0;0;3;0;unknownleader;1914;1916;1999;x
Corral, A.;170179;MEX;1913;1930;1930;1930;1;3;0;0;0;3;0;unknownleader;1913;1917;1999;x
Corral, J.;170180;MEX;1913;1930;1930;1930;1;3;20;1;0;3;0;unknownleader;1913;1919;1999;x
Delgado;170181;MEX;1913;1930;1930;1930;1;3;268435456;0;0;3;0;unknownleader;1913;1915;1999;x
Dozal;170182;MEX;1914;1930;1930;1930;1;2;2;1;0;3;0;7254;1914;1915;1999;x
Echeverría;170183;MEX;1913;1930;1930;1930;1;3;4;0;0;3;0;unknownleader;1913;1930;1999;x
Escárcega;170184;MEX;1913;1930;1930;1930;1;1;4194304;0;0;3;0;unknownleader;1913;1930;1999;x
Espada;170185;MEX;1913;1930;1930;1930;1;3;0;0;0;3;0;unknownleader;1913;1930;1999;x
Fernández;170186;MEX;1913;1930;1930;1930;1;4;268435456;0;0;3;0;8312;1913;1930;1999;x
Fierro;170187;MEX;1913;1930;1930;1930;1;3;1;0;0;3;0;8337;1913;1915;1999;x
Fraire;170188;MEX;1913;1930;1930;1930;1;3;32;0;0;3;0;unknownleader;1913;1930;1999;x
