Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Baber Rana;395001;NEP;1938;1941;1990;1990;2;2;16;1;0;5;0;L410000;1938;1960;1999;x
Bond;395002;NEP;1930;1990;1990;1990;3;4;64;0;0;5;0;L410001;1930;1943;1999;x
Dhir Rana;395003;NEP;1941;1946;1990;1990;3;3;4;1;0;5;0;L410002;1941;1960;1999;x
Gehendra Rana;395004;NEP;1942;1990;1990;1990;3;2;1;0;0;5;0;L410003;1942;1960;1999;x
Kiran Rana;395005;NEP;1930;1939;1990;1990;2;2;1;1;0;5;0;L410004;1930;1943;1999;x
Mainwaring;395006;NEP;1943;1990;1990;1990;3;3;128;1;0;5;0;L410005;1943;1960;1999;x
Mohan Rana;395007;NEP;1930;1990;1990;1990;3;2;2;0;0;5;0;L410006;1930;1941;1999;x
Nara Rana;395008;NEP;1940;1945;1947;1990;1;3;16;2;0;5;0;L410007;1940;1960;1999;x
Ojasuni Rana;395009;NEP;1930;1930;1930;1930;0;2;512;1;0;5;0;L410008;1930;1941;1999;x
Padma Rana;395010;NEP;1930;1930;1930;1990;1;2;512;1;0;5;0;L410009;1930;1939;1999;x
Potter;395011;NEP;1939;1939;1990;1990;2;3;0;1;0;5;0;L410010;1939;1945;1999;x
Rudra Rana;395012;NEP;1937;1941;1943;1990;1;3;2;2;0;5;0;L410011;1937;1960;1999;x
Thapa;395013;NEP;1940;1942;1990;1990;2;2;0;1;0;5;0;L410012;1940;1960;1999;x
Collins;395014;NEP;1940;1990;1990;1990;3;3;0;0;0;5;1;L410013;1940;1946;1999;x
Rudra Rana;395015;NEP;1937;1941;1990;1990;2;2;0;0;0;5;1;L410014;1937;1960;1999;x
Collins;395016;NEP;1940;1990;1990;1990;3;2;131072;0;0;5;2;L410015;1940;1946;1999;x
Gehendra Rana;395017;NEP;1942;1944;1990;1990;3;2;0;1;0;5;2;L410016;1942;1960;1999;x
Kiran Rana;395018;NEP;1930;1939;1990;1990;2;2;0;1;0;5;2;L410017;1930;1943;1999;x
