Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Abdullah I;370001;JOR;1930;1930;1930;1930;0;2;4;1;0;5;0;M556008;1930;1960;1999;x
Ahti;370002;JOR;1930;1940;1990;1990;2;3;2;1;0;5;0;M556029;1930;1960;1999;x
al-Amir;370003;JOR;1941;1990;1990;1990;3;2;0;0;0;5;0;L556002;1941;1960;1999;x
al-Hashimi;370004;JOR;1939;1990;1990;1990;3;5;16;1;0;5;0;L556003;1939;1960;1999;x
al-Jafaar;370005;JOR;1930;1990;1990;1990;3;2;0;0;0;5;0;M556031;1930;1943;1999;x
al-Wali;370006;JOR;1940;1990;1990;1990;3;2;2;0;0;5;0;M556028;1940;1960;1999;x
ben Jamil;370007;JOR;1938;1941;1990;1990;3;3;32;1;0;5;0;L556006;1938;1960;1999;x
Carlton-Smith;370008;JOR;1938;1990;1990;1990;3;4;128;1;0;5;0;L556007;1938;1960;1999;x
Cox Pasha;370009;JOR;1930;1930;1990;1990;2;7;17;1;0;5;0;M556006;1930;1941;1999;x
el-Nizar Ali;370010;JOR;1938;1942;1990;1990;2;4;256;1;0;5;0;L556009;1938;1960;1999;x
el-Rihaz;370011;JOR;1930;1990;1990;1990;3;2;128;0;0;5;0;L556010;1930;1960;1999;x
Glubb Pasha;370012;JOR;1939;1941;1945;1990;1;6;5;3;0;5;0;M556024;1939;1960;1999;x
Mecit Pasha;370013;JOR;1930;1930;1990;1990;2;4;514;1;0;5;0;M556032;1930;1945;1999;x
Naif;370014;JOR;1930;1930;1942;1990;2;3;1;2;0;5;0;M556012;1930;1960;1999;x
Osprey;370015;JOR;1940;1990;1990;1990;3;3;0;0;0;5;0;M556027;1940;1960;1999;x
Pattison-Smith;370016;JOR;1930;1990;1990;1990;3;4;64;1;0;5;0;L556015;1930;1960;1999;x
Sayed;370017;JOR;1940;1990;1990;1990;3;3;0;0;0;5;0;L556016;1940;1960;1999;x
el-Adir;370018;JOR;1930;1990;1990;1990;3;2;1024;0;0;5;1;M556034;1930;1960;1999;x
Lloyd-Elford;370019;JOR;1930;1939;1990;1990;2;6;4608;1;0;5;1;L1367;1930;1960;1999;x
Stokes;370020;JOR;1939;1990;1990;1990;3;4;0;0;0;5;1;L1391;1939;1960;1999;x
al-Afiz;370021;JOR;1939;1990;1990;1990;3;2;0;0;0;5;2;M556035;1939;1960;1999;x
al-Khaliq;370022;JOR;1939;1943;1990;1990;2;3;32768;1;0;5;2;M556036;1939;1960;1999;x
Kirkbride;370023;JOR;1930;1941;1990;1990;3;4;16384;2;0;5;2;L1454;1930;1960;1999;x
Rhysdale;370024;JOR;1943;1990;1990;1990;3;4;4096;0;0;5;2;L556023;1943;1960;1999;x
