Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Ahmad II;535001;TUN;1930;1930;1930;1990;1;2;1;0;0;5;0;M532001;1930;1942;1999;x
Conus;535002;TUN;1941;1990;1990;1990;3;5;256;1;0;5;0;L532001;1941;1960;1999;x
Couladon;535003;TUN;1940;1990;1990;1990;3;4;16;0;0;5;0;M532039;1940;1960;1999;x
d'Astier de la Vigerie;535004;TUN;1930;1930;1990;1990;2;3;4;0;0;5;0;M532007;1930;1960;1999;x
Lalande;535005;TUN;1942;1990;1990;1990;3;3;1;0;0;5;0;L532004;1942;1960;1999;x
Laurent-Champrosay;535006;TUN;1930;1990;1990;1990;3;3;64;0;0;5;0;M532036;1930;1945;1999;x
Lichtwitz;535007;TUN;1939;1990;1990;1990;3;2;1;0;0;5;0;M532034;1939;1960;1999;x
Magny;535008;TUN;1939;1990;1990;1990;3;3;128;0;0;5;0;L532007;1939;1944;1999;x
Marson;535009;TUN;1940;1990;1990;1990;3;4;272;0;0;5;0;L532008;1940;1960;1999;x
Massu;535010;TUN;1942;1990;1990;1990;3;6;260;0;0;5;0;M532037;1942;1960;1999;x
Muhammed VIII;535011;TUN;1930;1930;1930;1990;1;2;0;0;0;5;0;M532013;1943;1960;1999;x
Muhammed VII;535012;TUN;1930;1930;1939;1990;1;2;0;0;0;5;0;M532012;1941;1943;1999;x
Neville;535013;TUN;1943;1990;1990;1990;3;3;32;0;0;5;0;L532012;1943;1960;1999;x
Saint-Hillier;535014;TUN;1941;1990;1990;1990;3;4;256;0;0;5;0;L532013;1941;1960;1999;x
Vazac;535015;TUN;1930;1990;1990;1990;3;4;5;0;0;5;0;M532008;1930;1960;1999;x
Evenou;535016;TUN;1930;1943;1990;1990;2;4;4096;1;0;5;1;M532009;1930;1960;1999;x
Rousselot;535017;TUN;1942;1990;1990;1990;3;3;1024;0;0;5;1;L532016;1942;1960;1999;x
Sevestre;535018;TUN;1941;1944;1990;1990;2;4;1024;2;0;5;1;M532038;1941;1960;1999;x
Terrier;535019;TUN;1940;1990;1990;1990;3;3;0;0;0;5;1;L532018;1940;1960;1999;x
Allegret;535020;TUN;1940;1944;1990;1990;2;3;32768;1;0;5;2;M532046;1940;1960;1999;x
Ginas;535021;TUN;1930;1942;1990;1990;2;3;16384;1;0;5;2;M532010;1930;1960;1999;x
Romanetti;535022;TUN;1939;1990;1990;1990;3;3;131072;0;0;5;2;L532021;1939;1960;1999;x
