Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Aavatsmark;12312365001;U45;1930;1990;1990;1990;3;4;514;1;0;5;0;L9600;1930;1939;1999;x
Beichmann;12312365002;U45;1942;1945;1990;1990;3;3;1;1;0;5;0;L9601;1942;1960;1999;x
Berg;12312365003;U45;1944;1990;1990;1990;3;3;128;0;0;5;0;L9602;1944;1960;1999;x
Dahl;12312365004;U45;1941;1990;1990;1990;3;3;12;0;0;5;0;L9603;1941;1960;1999;x
Erichsen  B.;12312365005;U45;1930;1990;1990;1990;3;3;576;1;0;5;0;L9604;1930;1960;1999;x
Erichsen  C.;12312365006;U45;1930;1930;1990;1990;2;3;8;0;0;5;0;L9605;1930;1960;1999;x
Feiring;12312365007;U45;1938;1990;1990;1990;3;4;0;0;0;5;0;L9606;1938;1960;1999;x
Fleischer;12312365008;U45;1930;1930;1990;1990;2;6;12;3;0;5;0;L9607;1930;1943;1999;x
Graff-Wang;12312365009;U45;1930;1990;1990;1990;3;5;520;0;0;5;0;L9608;1930;1941;1999;x
Gulliksen;12365010;U45;1938;1943;1990;1990;3;3;8;1;0;5;0;L9609;1938;1960;1999;x
Hansson;12365011;U45;1930;1960;1960;1960;3;3;0;0;0;5;0;L9610;1930;1960;1999;x
Hartvig-Gulliksen;12365012;U45;1930;1990;1990;1990;3;3;8;0;0;5;0;L9611;1930;1941;1999;x
Hatledal;12365013;U45;1937;1941;1990;1990;3;4;0;1;0;5;0;L9612;1937;1960;1999;x
Helset;12365014;U45;1943;1945;1990;1990;3;5;4;1;0;5;0;L9613;1943;1960;1999;x
Holtermann;12365015;U45;1939;1945;1990;1990;3;3;256;1;0;5;0;L9614;1939;1960;1999;x
Hvinden-Haug;12365016;U45;1930;1930;1990;1990;2;3;8;0;0;5;0;L9615;1930;1960;1999;x
Klingenberg;12365017;U45;1930;1990;1990;1990;3;3;32;0;0;5;0;L9616;1930;1960;1999;x
Laake;12365018;U45;1930;1930;1930;1990;1;2;520;1;0;5;0;L9617;1930;1960;1999;x
Laurantzson;12365019;U45;1930;1930;1990;1990;2;3;8;0;0;5;0;L9618;1930;1960;1999;x
Liljedal;12365020;U45;1930;1990;1990;1990;3;3;8;0;0;5;0;L9619;1930;1960;1999;x
Ljungberg;12365021;U45;1939;1944;1946;1990;2;4;2;2;0;5;0;L9620;1939;1960;1999;x
