Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Ardant du Picq;213701;U55;1930;1938;1990;1990;2;4;1;2;0;5;0;L24000;1930;1960;1999;x
Arlabosse;213702;U55;1930;1939;1990;1990;3;3;0;2;0;4;0;L24001;1930;1960;1999;x
Armand;213703;U55;1943;1990;1990;1990;3;4;1;1;0;4;0;L24002;1943;1960;1999;x
Armingeat;213704;U55;1937;1939;1990;1990;2;3;0;2;0;3;0;L24003;1937;1960;1999;x
Arnaud;213705;U55;1939;1990;1990;1990;3;3;2;1;0;4;0;L24004;1939;1944;1999;x
Audet;213706;U55;1930;1938;1943;1990;3;3;2;3;0;4;0;L24005;1930;1960;1999;x
Aymé;213707;U55;1930;1943;1946;1990;3;4;0;3;0;3;0;L24006;1930;1960;1999;x
Barreau;213708;U55;1930;1990;1990;1990;3;4;64;1;0;4;0;L24007;1930;1960;1999;x
Bastien;213709;U55;1943;1990;1990;1990;3;4;256;1;0;3;0;L24008;1943;1960;1999;x
Beaumont;213710;U55;1938;1990;1990;1990;3;3;32;1;0;4;0;L24009;1938;1960;1999;x
Bertin-Boussus;213711;U55;1937;1940;1990;1990;3;3;1;2;0;4;0;L24010;1937;1960;1999;x
Bethouart;213712;U55;1940;1942;1943;1990;1;6;260;3;0;5;0;L24011;1940;1960;1999;x
Billotte;213713;U55;1943;1946;1990;1990;3;6;0;2;0;5;0;L24012;1943;1960;1999;x
Bingen;213714;U55;1942;1990;1990;1990;3;5;64;1;0;5;0;L24013;1942;1944;1999;x
Blanc;213715;U55;1930;1930;1938;1990;1;3;0;2;0;4;0;L24014;1930;1960;1999;x
Blanchard;213716;U55;1930;1930;1990;1990;2;4;2;1;0;4;0;L24015;1930;1960;1999;x
Blanchet;213717;U55;1943;1946;1990;1990;3;4;4;2;0;4;0;L24016;1943;1960;1999;x
