Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
abn Hussein;365001;IRQ;1930;1930;1930;1990;1;3;513;1;0;5;0;L300000;1930;1946;1999;x
al Arshat;365002;IRQ;1944;1946;1990;1990;2;3;0;1;0;4;0;L300001;1944;1960;1999;x
al Hassan;365003;IRQ;1939;1942;1990;1990;2;4;1;1;0;4;0;L300002;1939;1960;1999;x
al Rawi;365004;IRQ;1930;1938;1990;1990;2;3;0;1;0;3;0;L300003;1930;1943;1999;x
al Umari;365005;IRQ;1938;1990;1990;1990;3;3;0;0;0;1;0;L300004;1938;1942;1999;x
as Sabbagh;365006;IRQ;1930;1930;1990;1990;2;5;514;1;0;4;0;L300005;1930;1960;1999;x
as Said;365007;IRQ;1930;1930;1942;1945;1;3;4;2;0;5;0;L300006;1930;1960;1999;x
Bakr Sidqi;365008;IRQ;1930;1930;1930;1990;1;3;0;1;0;3;0;L300007;1930;1938;1999;x
Dafni;365009;IRQ;1942;1990;1990;1990;3;5;256;0;0;3;0;L300008;1942;1944;1999;x
Davis;365010;IRQ;1941;1990;1990;1990;3;5;256;1;0;5;0;L300009;1941;1946;1999;x
Erekat;365011;IRQ;1938;1943;1990;1990;3;3;128;1;0;1;0;L300010;1938;1945;1999;x
Fawzi;365012;IRQ;1939;1990;1990;1990;3;3;256;0;0;1;0;L300011;1939;1960;1999;x
Ghazi I;365013;IRQ;1930;1930;1930;1930;0;2;0;0;0;5;0;L300012;1930;1939;1999;x
Glubb;365014;IRQ;1939;1942;1945;1990;2;6;5;3;0;5;0;L300013;1939;1960;1999;x
Ishakat;365015;IRQ;1930;1930;1990;1990;2;4;0;0;0;5;0;L300014;1930;1945;1999;x
Osborne-Wilkinson;365016;IRQ;1942;1990;1990;1990;3;4;128;1;0;5;0;L300015;1942;1946;1999;x
Peake;365017;IRQ;1930;1930;1990;1990;2;5;2;1;0;3;0;L300016;1930;1942;1999;x
Sha'alan;365018;IRQ;1930;1930;1941;1990;1;3;64;1;0;3;0;L300017;1930;1960;1999;x
Shaker ben Zaid;365019;IRQ;1942;1990;1990;1990;3;3;0;0;0;3;0;L300018;1942;1960;1999;x
Shawkat;365020;IRQ;1930;1990;1990;1990;3;3;0;0;0;1;0;L300019;1930;1942;1999;x
Thornhill;365021;IRQ;1943;1990;1990;1990;3;5;32;0;0;5;0;L300020;1943;1946;1999;x
as Sabbagh;365022;IRQ;1930;1930;1930;1990;1;3;512;1;0;4;1;L300021;1930;1960;1999;x
Nye;365023;IRQ;1941;1943;1990;1990;2;4;0;1;0;5;1;L300022;1941;1946;1999;x
Tatton-Sykes;365024;IRQ;1942;1990;1990;1990;3;4;1024;0;0;5;1;L300023;1942;1946;1999;x
Timms;365025;IRQ;1944;1990;1990;1990;3;4;0;0;0;5;1;L300024;1944;1960;1999;x
al Tell;365026;IRQ;1942;1946;1990;1990;3;4;0;1;0;3;2;L300025;1942;1960;1999;x
ben Jawad;365027;IRQ;1930;1990;1990;1990;3;3;0;0;0;3;2;L300026;1930;1943;1999;x
Fischer;365028;IRQ;1942;1990;1990;1990;3;4;0;0;0;5;2;L300027;1942;1946;1999;x
Grant;365029;IRQ;1939;1990;1990;1990;3;4;0;0;0;5;2;L300028;1939;1960;1999;x
Rawlinson;365030;IRQ;1940;1943;1990;1990;2;4;16384;1;0;5;2;L300029;1940;1946;1999;x
