Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Abalan;790001;VIE;1939;1990;1990;1990;3;3;128;0;0;5;0;L542000;1939;1960;1999;x
Baucheron de Boissoudy;790002;VIE;1943;1990;1990;1990;3;3;2;0;0;5;0;L542001;1943;1960;1999;x
Bao Dai;790003;VIE;1930;1930;1930;1930;0;1;0;0;0;5;0;L542002;1930;1960;1999;x
Bernardino;790004;VIE;1941;1990;1990;1990;3;4;256;0;0;5;0;L542003;1941;1960;1999;x
Chavanac;790005;VIE;1941;1990;1990;1990;3;3;64;0;0;5;0;L542004;1941;1960;1999;x
Decoux;790006;VIE;1930;1940;1990;1990;2;3;4;1;0;5;0;M542006;1930;1946;1999;x
de Beauharné;790007;VIE;1930;1930;1990;1990;2;4;514;1;0;5;0;M542008;1930;1940;1999;x
d'Hers;790008;VIE;1940;1990;1990;1990;3;2;1;0;0;5;0;L542007;1940;1960;1999;x
de la Poype;790009;VIE;1943;1990;1990;1990;3;3;32;0;0;5;0;L542008;1943;1960;1999;x
Duc Dat;790010;VIE;1944;1990;1990;1990;3;2;1;0;0;5;0;L542009;1944;1960;1999;x
Duong Van Minh;790011;VIE;1943;1947;1990;1990;3;3;128;1;0;5;0;M542046;1943;1960;1999;x
Fabrichet;790012;VIE;1930;1990;1990;1990;3;4;514;1;0;5;0;L542011;1930;1946;1999;x
Fourcaud;790013;VIE;1941;1990;1990;1990;3;4;5;0;0;5;0;L542012;1941;1960;1999;x
Germain;790014;VIE;1940;1990;1990;1990;3;3;4;0;0;5;0;L542013;1940;1960;1999;x
Hasey;790015;VIE;1943;1990;1990;1990;3;3;32;0;0;5;0;L542014;1943;1960;1999;x
Hoang Minh Chao;790016;VIE;1939;1943;1990;1990;2;4;16;1;0;5;0;L542015;1939;1960;1999;x
Ho Chi Minh;790017;VIE;1930;1930;1930;1990;1;6;3;3;0;5;0;M542047;1930;1960;1999;x
Iehlé;790018;VIE;1940;1943;1990;1990;2;4;256;1;0;5;0;M542037;1940;1960;1999;x
Jore;790019;VIE;1930;1939;1940;1990;1;4;64;3;0;5;0;M542021;1930;1960;1999;x
le Cocq;790020;VIE;1938;1990;1990;1990;3;4;256;0;0;5;0;L542019;1938;1945;1999;x
le Coniac de la Longrays;790021;VIE;1941;1943;1946;1990;2;5;5;3;0;5;0;L542020;1941;1960;1999;x
Le Duan;790022;VIE;1930;1940;1945;1990;1;6;1;3;0;5;0;L542021;1930;1960;1999;x
Le Van Kim;790023;VIE;1944;1990;1990;1990;3;2;1;0;0;5;0;L542022;1944;1960;1999;x
Livry-Level;790024;VIE;1940;1944;1990;1990;2;4;4;2;0;5;0;L542023;1940;1960;1999;x
Magné;790025;VIE;1938;1944;1990;1990;2;4;64;1;0;5;0;L542024;1938;1960;1999;x
Ne Van Chinh;790026;VIE;1945;1990;1990;1990;3;2;128;0;0;5;0;L542025;1945;1960;1999;x
Nguyen Cao The;790027;VIE;1945;1990;1990;1990;3;2;0;0;0;5;0;L542026;1945;1960;1999;x
Nguyen Coo Hieu;790028;VIE;1945;1990;1990;1990;3;3;4;0;0;5;0;L542027;1945;1960;1999;x
Nguyen Huu Coo;790029;VIE;1942;1947;1990;1990;3;3;2;1;0;5;0;M542043;1942;1960;1999;x
Nguyen Khanh;790030;VIE;1945;1990;1990;1990;3;2;256;0;0;5;0;L542029;1945;1960;1999;x
