Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Bai Chongxi;55001;CHI;1937;1937;1937;1990;1;8;20;4;0;3;0;L50247;1937;1966;1999;x
Zhang Zhen;55002;CHI;1938;1942;1990;1990;2;3;0;0;0;3;0;L50001;1938;1981;1999;x
Zhang Zhen;55003;CHI;1931;1942;1990;1990;2;3;0;1;0;3;0;L50002;1931;1981;1999;x
Zhang Chi;55004;CHI;1930;1990;1990;1990;3;4;0;0;0;3;0;L50003;1930;1970;1999;x
Zhang Zhizhong;55005;CHI;1923;1927;1928;1990;1;4;0;1;0;3;0;L50004;1923;1969;1999;x
Chang Enduo;55006;CHI;1930;1990;1990;1990;3;3;0;0;0;2;0;L50005;1930;1970;1999;x
Zhang Fakui;55007;CHI;1914;1923;1930;1990;1;4;2;1;0;3;0;L50006;1914;1970;1999;x
Zhang Fang;55008;CHI;1917;1930;1937;1990;1;3;0;0;0;3;0;L50007;1917;1966;1999;x
Zhang Xuxing;55009;CHI;1930;1990;1990;1990;3;3;0;0;0;4;0;L50008;1930;1939;1999;x
Zhang Xuzi;55010;CHI;1944;1990;1990;1990;3;4;256;0;0;4;0;L50009;1944;1970;1999;x
Zhang Xuezhong;55011;CHI;1936;1999;1999;1999;3;3;0;0;0;3;0;L50010;1936;1995;1999;x
Zhang Xueliang;55012;CHI;1932;1938;1940;1941;1;5;4;3;0;3;0;L50011;1930;2001;2002;x
Zhang Gan;55013;CHI;1937;1938;1990;1990;2;3;0;0;0;4;0;L50012;1937;1957;1999;x
Zhang Kexia;55014;CHI;1937;1949;1990;1990;3;3;0;0;0;4;0;L50013;1937;1984;1999;x
Zhang Lingfu;55015;CHI;1937;1940;1990;1990;2;4;4;1;0;4;0;L50014;1937;1947;1999;x
Zhang Shixi;55016;CHI;1930;1990;1990;1990;3;3;0;0;0;4;0;L50015;1930;1956;1999;x
Zhang Zizhong;55017;CHI;1932;1933;1990;1990;2;4;4;1;0;3;0;L50016;1938;1969;1999;x
Zhang Dulun;55018;CHI;1917;1940;1990;1990;2;3;1;0;0;4;0;L50017;1917;1958;1999;x
Zhang Yan;55019;CHI;1941;1990;1990;1990;3;3;4;0;0;4;0;L50018;1941;1970;1999;x
Zhang Yaoming;55020;CHI;1937;1939;1990;1990;2;3;0;0;0;4;0;L50019;1937;1972;1999;x
Zhang Yinwu;55021;CHI;1937;1990;1990;1990;3;3;0;0;0;4;0;L50020;1937;1948;1999;x
Zhao Chengshou;55022;CHI;1937;1937;1990;1990;2;4;0;0;0;4;0;L50021;1937;1966;1999;x
Zhao Jiaxiang;55023;CHI;1937;1945;1990;1990;2;3;0;0;0;4;0;L50022;1937;1958;1999;x
Zhao Xizhang;55024;CHI;1936;1990;1990;1990;3;3;0;0;0;4;0;L50023;1936;1938;1999;x
Zhao Hong Wenguo;55025;CHI;1930;1930;1990;1990;2;3;16;1;0;4;0;L50024;1930;1949;1999;x
Zhao Guoping;55026;CHI;1930;1990;1990;1990;3;3;0;0;0;4;0;L50025;1930;1942;1999;x
Zhao Shoushan;55027;CHI;1937;1940;1990;1990;2;4;0;1;0;2;0;L50026;1937;1965;1999;x
