Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Hoare;710001;NAM;1930;1930;1990;1990;2;5;514;1;0;5;0;L450015;1930;1944;1999;x
Knobel;710002;NAM;1930;1938;1942;1990;1;4;64;2;0;5;0;M570017;1930;1960;1999;x
Newton-King;710003;NAM;1941;1990;1990;1990;3;6;128;0;0;5;0;L450020;1941;1960;1999;x
Owen;710004;NAM;1930;1990;1990;1990;3;5;128;0;0;5;0;L570003;1930;1960;1999;x
Steele;710005;NAM;1939;1990;1990;1990;3;6;5;0;0;5;0;L570004;1939;1960;1999;x
Wanstone;710006;NAM;1930;1939;1990;1990;2;5;1;1;0;5;0;M570007;1930;1960;1999;x
van Deffels;710007;NAM;1930;1930;1990;1990;2;5;2;1;0;5;0;M570008;1930;1960;1999;x
van der Spuy;710008;NAM;1938;1942;1990;1990;3;5;0;1;0;5;0;L450030;1938;1960;1999;x
van Immen;710009;NAM;1938;1990;1990;1990;3;7;260;0;0;5;0;M570018;1938;1960;1999;x
de Beers;710010;NAM;1930;1930;1990;1990;2;5;4096;1;0;5;1;M570009;1930;1960;1999;x
Freyverts;710011;NAM;1930;1930;1990;1990;2;5;2048;1;0;5;1;L570010;1930;1960;1999;x
van Zuigenbrogge;710012;NAM;1940;1944;1990;1990;2;6;1024;1;0;5;1;L450039;1940;1960;1999;x
Eley;710013;NAM;1930;1990;1990;1990;3;4;65536;0;0;5;2;L570012;1930;1960;1999;x
Hamilton;710014;NAM;1940;1990;1990;1990;3;4;4096;0;0;5;2;L570013;1940;1960;1999;x
Knobel;710015;NAM;1930;1938;1942;1990;1;4;16384;1;0;5;2;M570017;1930;1960;1999;x
van der Spuy;710016;NAM;1938;1942;1990;1990;2;5;0;1;0;5;2;L450046;1938;1960;1999;x
