Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
de la Espriella;310001;COS;1945;1990;1990;1990;3;3;0;0;0;3;0;L350000;1945;1960;1999;x
Figueres Ferrer;310002;COS;1939;1942;1945;1990;2;5;4;2;0;2;0;L350001;1939;1960;1999;x
Lorenzo Brenes;310003;COS;1945;1990;1990;1990;3;3;0;0;0;3;0;L350002;1945;1960;1999;x
Marshall Jimenéz;310004;COS;1945;1990;1990;1990;3;3;256;0;0;5;0;L350003;1945;1960;1999;x
Marten Chavarria;310005;COS;1930;1942;1990;1990;2;3;2;1;0;2;0;L350004;1930;1960;1999;x
Narvaez Guell;310006;COS;1945;1990;1990;1990;3;3;16;0;0;3;0;L350005;1945;1960;1999;x
Orlich Bolmarich;310007;COS;1930;1939;1990;1990;2;3;128;1;0;3;0;L350006;1930;1945;1999;x
Ortuno Sabrado;310008;COS;1945;1990;1990;1990;3;3;0;0;0;3;0;L350007;1945;1960;1999;x
Ramirez Alcantara;310009;COS;1945;1990;1990;1990;3;3;1;0;0;3;0;L350008;1945;1960;1999;x
Ramirez y Ramirez;310010;COS;1930;1930;1990;1990;2;5;576;1;0;5;0;L350009;1930;1940;1999;x
Rosendo Arguello;310011;COS;1945;1990;1990;1990;3;3;1;0;0;2;0;L350010;1945;1960;1999;x
Ross Cardono  E.;310012;COS;1939;1945;1990;1990;2;3;4;1;0;3;0;L350011;1939;1960;1999;x
Ross Cardono  S.;310013;COS;1945;1990;1990;1990;3;3;0;0;0;3;0;L350012;1945;1960;1999;x
Santa Reynaldo;310014;COS;1940;1990;1990;1990;3;3;0;0;0;4;0;L350013;1940;1945;1999;x
Sinaja Calufa;310015;COS;1945;1945;1990;1990;2;3;0;1;0;3;0;L350014;1945;1947;1999;x
Tinoco;310016;COS;1930;1930;1930;1990;1;3;2;1;0;4;0;L350015;1930;1939;1999;x
Volio Jimenéz;310017;COS;1938;1990;1990;1990;3;3;128;0;0;3;0;L350016;1938;1946;1999;x
Zamora  A.;310018;COS;1930;1942;1945;1990;2;3;0;2;0;3;0;L350017;1930;1960;1999;x
Zamora  E.;310019;COS;1945;1990;1990;1990;3;3;0;0;0;5;0;L350018;1945;1960;1999;x
Abreu Castro;310020;COS;1943;1990;1990;1990;3;3;0;0;0;3;1;L350019;1943;1960;1999;x
Juarez Camposino;310021;COS;1939;1945;1990;1990;2;3;0;1;0;5;1;L350020;1939;1960;1999;x
Siedler Mendoza;310022;COS;1945;1990;1990;1990;3;3;0;0;0;4;1;L350021;1945;1960;1999;x
Vaqueza Cortes;310023;COS;1930;1943;1990;1990;3;3;1024;1;0;5;1;L350022;1930;1945;1999;x
Macho Nuñez;310024;COS;1940;1990;1990;1990;3;4;8192;0;0;3;2;L350023;1940;1945;1999;x
Padilla Sellean;310025;COS;1945;1990;1990;1990;3;3;0;0;0;3;2;L350024;1945;1960;1999;x
Uribé Alpoveda;310026;COS;1945;1990;1990;1990;3;3;0;0;0;3;2;L350025;1945;1960;1999;x
Zamora;310027;COS;1930;1940;1990;1990;2;3;0;1;0;3;2;L350026;1930;1960;1999;x
Gómez;310028;COS;1912;1932;1932;1932;3;4;0;2;0;5;0;338;1912;1932;1999;x
Pinaud;310029;COS;1912;1932;1932;1932;3;4;0;2;0;5;0;unknownleader;1912;1932;1999;x
Chavaría;310030;COS;1904;1908;1912;1932;1;4;0;2;0;5;0;unknownleader;1904;1932;1999;x
Ontúfar;310031;COS;1908;1912;1932;1932;2;4;0;2;0;5;0;unknownleader;1908;1932;1999;x
Amerling;310032;COS;1912;1932;1932;1932;3;4;0;2;0;5;0;unknownleader;1912;1932;1999;x
Quirós;310033;COS;1908;1912;1932;1932;2;4;0;2;0;5;0;339;1908;1932;1999;x
Osorio;310034;COS;1908;1912;1932;1932;2;4;0;2;0;5;0;unknownleader;1908;1932;1999;x
Tinoco F.;310035;COS;1904;1908;1912;1932;1;4;0;2;0;5;0;340;1904;1920;1999;x
Tinoco J.J.;310036;COS;1908;1912;1932;1932;2;4;0;2;0;5;0;341;1908;1920;1999;x
Mora;310037;COS;1912;1932;1932;1932;3;4;0;2;0;5;0;unknownleader;1912;1932;1999;x
