Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Abuzyarov;490001;KYG;1930;1990;1990;1990;3;2;1;0;0;5;0;M521044;1930;1960;1999;x
Altinbek;490002;KYG;1930;1930;1990;1990;2;3;128;1;0;5;0;L521001;1930;1960;1999;x
Baranov;490003;KYG;1930;1939;1990;1990;2;3;4;1;0;5;0;M521046;1930;1960;1999;x
Bührmann;490004;KYG;1930;1990;1990;1990;3;3;1;0;0;5;0;L521003;1930;1960;1999;x
Cholponbek;490005;KYG;1930;1939;1990;1990;2;4;24;1;0;5;0;M521039;1930;1960;1999;x
Croneiss;490006;KYG;1930;1990;1990;1990;3;2;0;0;0;5;0;L521005;1930;1960;1999;x
Dushebaev;490007;KYG;1930;1941;1990;1990;2;3;0;1;0;5;0;M521007;1930;1960;1999;x
Dzhandosov;490008;KYG;1930;1930;1990;1990;2;4;16;1;0;5;0;M521051;1930;1960;1999;x
Ernst;490009;KYG;1930;1990;1990;1990;3;2;0;0;0;5;0;L521008;1930;1960;1999;x
Frunze;490010;KYG;1930;1930;1930;1940;1;7;5;4;0;5;0;M521008;1930;1960;1999;x
Goryashenko;490011;KYG;1930;1940;1990;1990;2;3;128;1;0;5;0;M521049;1930;1960;1999;x
Hierl;490012;KYG;1930;1990;1990;1990;3;2;0;0;0;5;0;L521011;1930;1960;1999;x
Hopf;490013;KYG;1930;1990;1990;1990;3;3;514;1;0;5;0;L521012;1930;1960;1999;x
Ishimov  B.;490014;KYG;1930;1943;1990;1990;3;3;64;1;0;5;0;L521013;1930;1960;1999;x
Ishimov  I.;490015;KYG;1930;1990;1990;1990;3;2;8;0;0;5;0;L521014;1930;1960;1999;x
Janusz;490016;KYG;1930;1990;1990;1990;3;2;32;0;0;5;0;L521015;1930;1960;1999;x
Jyrgaluul;490017;KYG;1930;1990;1990;1990;3;2;1;0;0;5;0;L521016;1930;1960;1999;x
Kannengiesser;490018;KYG;1930;1990;1990;1990;3;3;64;0;0;5;0;L521017;1930;1960;1999;x
Kubatbekov;490019;KYG;1930;1990;1990;1990;3;2;0;0;0;5;0;L521018;1930;1960;1999;x
Ostermann;490020;KYG;1930;1990;1990;1990;3;1;0;0;0;5;0;L521019;1930;1960;1999;x
Popov;490021;KYG;1930;1990;1990;1990;3;3;256;0;0;5;0;M521053;1930;1960;1999;x
Rednikov;490022;KYG;1930;1930;1990;1990;2;4;8;1;0;5;0;M521045;1930;1960;1999;x
Shamaev;490023;KYG;1930;1990;1990;1990;3;4;256;0;0;5;0;M521058;1930;1960;1999;x
Sokolov;490024;KYG;1930;1930;1942;1990;2;4;4;2;0;5;0;M521050;1930;1960;1999;x
Sutalinov;490025;KYG;1930;1942;1990;1990;2;4;128;1;0;5;0;L521024;1930;1960;1999;x
Tahabayev;490026;KYG;1930;1941;1990;1990;3;3;2;1;0;5;0;M521048;1930;1960;1999;x
Toluboyev;490027;KYG;1930;1990;1990;1990;3;3;256;0;0;5;0;M521052;1930;1960;1999;x
Tyrin;490028;KYG;1930;1990;1990;1990;3;2;32;0;0;5;0;L521027;1930;1960;1999;x
Urazbekov;490029;KYG;1930;1930;1990;1990;2;2;0;1;0;5;0;M521017;1930;1960;1999;x
von Bardolff;490030;KYG;1930;1930;1939;1990;1;4;576;1;0;5;0;M521047;1930;1960;1999;x
von Dufay;490031;KYG;1930;1990;1990;1990;3;4;515;1;0;5;0;L521030;1930;1960;1999;x
von Stepani;490032;KYG;1930;1990;1990;1990;3;2;0;0;0;5;0;L521031;1930;1960;1999;x
Yachenko;490033;KYG;1930;1990;1990;1990;3;2;0;0;0;5;0;L521032;1930;1960;1999;x
Dratsenko;490034;KYG;1930;1930;1990;1990;2;3;1024;1;0;5;1;L500120;1930;1960;1999;x
Hlopov;490035;KYG;1930;1990;1990;1990;3;3;0;0;0;5;1;L10420;1930;1960;1999;x
Mironov;490036;KYG;1930;1990;1990;1990;3;2;0;0;0;5;1;L10427;1930;1960;1999;x
Pavlovich;490037;KYG;1930;1990;1990;1990;3;2;0;0;0;5;1;L10432;1930;1960;1999;x
Rall;490038;KYG;1930;1942;1990;1990;2;3;0;1;0;5;1;L10438;1930;1960;1999;x
Frunze;490039;KYG;1930;1930;1930;1990;1;4;0;2;0;5;2;M521008;1930;1960;1999;x
Langemeyer;490040;KYG;1930;1930;1990;1990;2;3;32768;1;0;5;2;M521059;1930;1960;1999;x
Rüdt von Collenberg;490041;KYG;1930;1990;1990;1990;3;3;65536;1;0;5;2;L521040;1930;1960;1999;x
Shamaev;490042;KYG;1930;1990;1990;1990;3;3;16384;0;0;5;2;M521058;1930;1960;1999;x
Sokolov;490043;KYG;1930;1943;1990;1990;3;3;4096;1;0;5;2;M521010;1930;1960;1999;x
von Dewall;490044;KYG;1930;1941;1990;1990;3;3;0;1;0;5;2;L521043;1930;1960;1999;x
von Hachenburg;490045;KYG;1930;1990;1990;1990;3;3;0;0;0;5;2;L521044;1930;1960;1999;x
