Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Ho Chi Minh;1175001;U72;1930;1930;1930;1990;1;4;18;2;0;5;0;6663;1930;1969;1999;x
Vo Nguyen Giap;1175002;U72;1930;1930;1942;1948;1;9;20;5;0;5;0;6664;1930;1970;1999;x
Le Van Tuong;1175003;U72;1938;1950;1984;1990;3;5;0;0;0;5;0;6665;1938;1970;1999;x
Van Tien Dung;1175004;U72;1936;1945;1948;1990;2;8;68;2;0;5;0;6666;1936;1970;1999;x
Hoang Minh Thao;1175005;U72;1937;1948;1966;1990;3;7;22;2;0;5;0;6667;1937;1970;1999;x
Le Trong Tan;1175006;U72;1944;1947;1949;1954;3;7;6;4;0;5;0;6668;1944;1970;1999;x
Cao Van Khanh;1175007;U72;1945;1949;1964;1990;3;5;16;0;0;5;0;6669;1945;1970;1999;x
Nguyen Son;1175008;U72;1923;1945;1947;1990;3;5;0;0;0;5;0;6670;1923;1956;1999;x
Le Quang Dao;1175009;U72;1938;1950;1976;1990;3;5;0;0;0;5;0;6671;1938;1970;1999;x
Nguyen Thi Dinh;1175010;U72;1938;1968;1974;1990;3;5;2;0;0;5;0;6672;1938;1970;1999;x
Hoang The Thien;1175011;U72;1940;1958;1974;1990;3;6;0;2;0;5;0;6673;1940;1970;1999;x
Phan Trong Tue;1175012;U72;1934;1945;1955;1990;3;5;1;1;0;5;0;6674;1934;1970;1999;x
Nguyen Binh;1175013;U72;1936;1945;1948;1990;3;6;4;1;0;5;0;6675;1936;1951;1999;x
Tran Tu Binh;1175014;U72;1930;1945;1948;1990;3;5;256;0;0;5;0;6676;1930;1967;1999;x
Nguyen Huu An;1175015;U72;1945;1950;1964;1990;2;7;21;4;0;5;0;6677;1945;1970;1999;x
Vu Lang;1175016;U72;1945;1953;1974;1990;3;5;18;2;0;5;0;6678;1945;1970;1999;x
Nguyen Chanh;1175017;U72;1930;1949;1990;1990;2;5;256;1;0;5;0;6679;1930;1957;1999;x
Nam Long;1175018;U72;1937;1945;1974;1990;3;6;64;0;0;5;0;6680;1937;1970;1999;x
Dong Si Nguyen;1175019;U72;1939;1950;1976;1990;3;5;3;1;0;5;0;6681;1939;1970;1999;x
Dong Van Cong;1175020;U72;1936;1951;1974;1990;3;7;256;0;0;5;0;6682;1936;1970;1999;x
Dam Quang Trung;1175021;U72;1941;1946;1968;1990;3;5;128;1;0;5;0;6683;1941;1970;1999;x
Dinh Duc Thien;1175022;U72;1936;1949;1974;1990;3;7;1;0;0;5;0;6684;1936;1970;1999;x
Dang Kinh;1175023;U72;1941;1949;1982;1990;3;7;256;3;0;5;0;6685;1941;1970;1999;x
Hoang Van Thai;1175024;U72;1936;1936;1948;1980;2;7;16;2;0;5;0;6686;1936;1970;1999;x
